,Total:,Hispanic or Latino,Not Hispanic or Latino:,Population of one race:,Population of two or more races:,FRACTotal,White Alone and in Combination,Black Alone and in Combination,Asian Alone and in Combination,Other Alone and in Combination,Native Alone and in Combination,NHPI Alone and in Combination,Calc Total (Not Latino)
"DeRidder, LA Micro Area",100.0,3.477523324851569,96.52247667514843,92.29801088949083,4.22446578565761,4.22446578565761,81.43893676981587,11.787463405291525,0.8571588825959671,0.5497195545705765,1.7910667870529973,0.09813401187446988,96.52247941120139
"Des Moines-West Des Moines, IA Metro Area",100.0,8.161772375279435,91.83822762472057,88.07793467199274,3.760292952727826,3.760292952727826,79.53616762466419,6.086840947980594,4.6273746733458685,0.772094786783299,0.7194354627283055,0.096314270169395,91.83822776567166
"Detroit-Warren-Dearborn, MI Metro Area",100.0,5.007990590251776,94.99200940974822,90.87601868926087,4.115990720487354,4.115990720487354,65.59689636321701,22.39626747564515,5.218826509133225,0.8471934346696672,0.883641955983562,0.04918367109960949,94.99200940974822
"Dickinson, ND Micro Area",100.0,6.637564684455493,93.3624353155445,89.99450724176809,3.367928073776416,3.367928073776416,86.05870602179758,3.3091468879188226,1.2789453904194732,0.5952415368159347,1.913020727935012,0.20737475065768554,93.3624353155445
"Dixon, IL Micro Area",100.0,6.806267389076,93.193732610924,89.76131205154488,3.4324205593791186,3.4324205593791186,84.93761897788842,5.883095621613705,0.8728452189193147,0.7431541953433884,0.7039595841265192,0.05305901303265485,93.193732610924
"Dodge City, KS Micro Area",100.0,57.35701577857497,42.64298422142503,40.630559687345055,2.012424534079972,2.012424534079972,37.2561028961414,2.8956543296293056,1.2905766033773733,0.4423454953772567,0.7130982588152944,0.04520663808440517,42.64298422142503
"Dothan, AL Metro Area",100.0,4.046832266053892,95.95316773394612,92.00831749521545,3.944850238730655,3.944850238730655,69.17805134861298,23.703448846742205,1.1697802088644897,0.5574244902554186,1.2629328441727867,0.08153065751918785,95.95316839616706
"Douglas, GA Micro Area",100.0,14.55486784226712,85.44513215773289,82.80781657518781,2.637315582545058,2.637315582545058,57.54719919031491,26.028519989100396,0.7099673011794931,0.35624781034684105,0.7300790221495582,0.07311884464167542,85.44513215773289
"Dover, DE Metro Area",100.0,7.688162286707249,92.31183771329276,86.30307229545066,6.0087654178420795,6.0087654178420795,60.17412607024431,26.636962678236575,2.86177529955843,1.0875936893390743,1.4305942777328693,0.12078569818147825,92.31183771329276
"Dublin, GA Micro Area",100.0,2.625642599554976,97.37435740044502,94.89142944832348,2.4829279521215377,2.4829279521215377,59.019642446098366,36.331593646896344,0.9340136576383027,0.37397375891966544,0.6488406353103661,0.06629325558198419,97.37435740044502
"DuBois, PA Micro Area",100.0,3.273255380948834,96.72674461905116,94.05426876194733,2.672475857103845,2.672475857103845,92.34781907102604,2.373844988952608,0.6714294580571486,0.609986097663911,0.7098048707827511,0.013861373848712793,96.72674586033118
"Dubuque, IA Metro Area",100.0,2.9990127536115083,97.00098724638849,94.2931114379546,2.7078758084339047,2.7078758084339047,89.28669735861222,4.614873169060907,1.2223893377390043,0.4899290794431125,0.5451685370620354,0.8419297644712187,97.00098724638849
"Duluth, MN-WI Metro Area",100.0,1.7473717416797536,98.25262825832026,93.4446128419479,4.808015416372352,4.808015416372352,90.31664837915498,2.2486496958558213,1.0951360933760348,0.8160743798819086,3.697792125854655,0.07832758419684678,98.25262825832026
"Dumas, TX Micro Area",100.0,59.214345912538626,40.78565408746137,38.9362299840809,1.8494241033804661,1.8494241033804661,31.278443674501354,3.274103380466336,4.689657271280082,0.5245481786684146,0.9923681992695945,0.026533383275587602,40.78565408746137
"Duncan, OK Micro Area",100.0,8.056385362210605,91.9436146377894,83.12173263629575,8.821882001493652,8.821882001493652,79.83180778566094,2.476194921583271,0.7600518110530247,0.7429354929051531,8.085168502613891,0.047453790141896934,91.94361230395819
"Durango, CO Micro Area",100.0,12.595707969373448,87.40429203062655,82.99004277651964,4.414249254106906,4.414249254106906,78.30619360868471,0.5608576871922069,0.9874851720047451,1.2738901470218196,6.173987202990762,0.10187821273230527,87.40429203062655
"Durant, OK Micro Area",100.0,7.441335446197929,92.55866455380207,81.9176416957909,10.641022858011159,10.641022858011159,70.3190288058697,2.284353224651052,0.7858836043154537,0.4363926454946056,18.65767903271322,0.07532507000672933,92.55866238305079
"Durham-Chapel Hill, NC Metro Area",100.0,13.03179089802632,86.96820910197368,82.99715496004788,3.971054141925795,3.971054141925795,54.3513185813883,25.51873387259329,5.34233831817979,0.8624671681774049,0.8353580457391334,0.0579932697648726,86.9682092558428
"Dyersburg, TN Micro Area",100.0,3.540664655851743,96.45933534414826,92.42140159234803,4.037933751800223,4.037933751800223,78.74093095296324,15.333007255237629,0.659039156544659,0.6120757588109019,1.0492024673242575,0.06507975326757426,96.45933534414826
"Eagle Pass, TX Micro Area",100.0,94.90213692193412,5.0978630780658865,4.895745158671204,0.20211791939468274,0.20211791939468274,2.798123931107157,0.24919239207421354,0.32750531207352257,0.22515072468775374,1.4826299514571493,0.015259039162506262,5.097861350562302
"Easton, MD Micro Area",100.0,8.932473485050366,91.06752651494963,87.9523530352289,3.115173479720727,3.115173479720727,76.21813409369503,11.743279326333743,1.6529419602408997,0.6893886905079144,0.6885013057613388,0.07528113841070191,91.06752651494963
"East Stroudsburg, PA Metro Area",100.0,16.965786831583763,83.03421316841624,79.15426520997819,3.8799479584380405,3.8799479584380405,63.74734891015702,14.433513340105867,2.6657933664830953,1.399508100304764,0.714977395189126,0.07307205617637098,83.03421316841624
"Eau Claire, WI Metro Area",100.0,2.5435011365816504,97.45649886341835,93.9415256355846,3.514973227833751,3.514973227833751,90.48801327852937,1.6974408018278326,3.424211223961816,0.7213369223345562,1.0350160167900144,0.09048061997476847,97.45649886341835
"Edwards, CO Micro Area",100.0,30.248874055732,69.751125944268,67.36286806265812,2.388257881609876,2.388257881609876,66.10163104914679,0.6658771599289445,1.5877464965638515,0.7217401446232797,0.5764601388814126,0.09767095512371929,69.751125944268
"Effingham, IL Micro Area",100.0,2.515287873543325,97.48471212645667,94.74154840198455,2.7431637244721356,2.7431637244721356,94.66559074650975,0.6518980039229261,0.8461203415253261,0.4345996307834314,0.831218991577247,0.05528729664243683,97.48471501096111
"El Campo, TX Micro Area",100.0,40.815491941303826,59.184508058696174,57.57998556651431,1.6045224921818617,1.6045224921818617,44.37350733702189,13.378397883088766,0.4461943709405822,0.49374548953572284,0.47526341111378395,0.017399566995429393,59.184508058696174
"El Centro, CA Metro Area",100.0,85.1559804565336,14.844019543466406,13.960890808115659,0.8831287353507473,0.8831287353507473,9.70541062425571,2.240672335310681,1.3815188478703633,0.37375766546838657,1.053911475665268,0.08874859489599449,14.844019543466406
"El Dorado, AR Micro Area",100.0,4.491217288882061,95.50878271111793,92.40282685512368,3.105955855994264,3.105955855994264,60.0909433092641,33.01945255287551,0.78225021764736,0.5588416039330159,0.9954166026527372,0.061880985302401804,95.50878527167511
"Elizabeth City, NC Micro Area",100.0,4.75239392977806,95.24760607022193,91.17465887667295,4.072947193548989,4.072947193548989,59.50494278834487,32.58902245534131,1.1824986467063634,0.7206055289044855,1.1328785022306012,0.11765814869430498,95.24760607022193
"Elizabethtown-Fort Knox, KY Metro Area",100.0,5.33964980844882,94.66035019155117,88.98387884709331,5.676471344457871,5.676471344457871,79.9493591391767,9.960007584912452,2.1158903915871754,0.829026431491528,1.3978948653999437,0.4081711361941738,94.66034954876199
"Elk City, OK Micro Area",100.0,11.976796073181616,88.02320392681838,82.96742525658189,5.055778670236501,5.055778670236501,76.11074074074075,5.542539045069166,0.7098750557786703,0.4276349843819723,5.153578759482373,0.07883534136546186,88.02320392681838
"Elkhart-Goshen, IN Metro Area",100.0,19.123194250580784,80.8768057494192,77.02067646476404,3.856129284655175,3.856129284655175,71.88705945992939,6.09555656445155,1.2969277507039463,0.6851101440735679,0.8592652875917062,0.05288654266905582,80.8768057494192
"Elkins, WV Micro Area",100.0,1.1169984247458111,98.8830015752542,95.57138765573536,3.311613919518831,3.311613919518831,94.825229127882,1.7930438207074322,0.46332879851066877,0.6551625375912931,1.1363919518831447,0.00984533867965058,98.8830015752542
"Elko, NV Micro Area",100.0,24.7853555807549,75.2146444192451,71.13775041848912,4.07689400075598,4.07689400075598,66.2178789351477,1.1240707741598719,1.368265025109347,0.9157261911190309,5.307311409903343,0.28139208380582104,75.2146444192451
"Ellensburg, WA Micro Area",100.0,10.361549044815842,89.63845095518415,84.24115298734691,5.397297967837247,5.397297967837247,82.22353790288021,1.2117418860094278,2.7308636127839048,1.1793017118884903,1.926794776371879,0.36621106525024244,89.63845095518415
"Elmira, NY Metro Area",100.0,3.4914674145553075,96.5085325854447,90.83400675001188,5.674525835432808,5.674525835432808,85.39806887864239,7.136988401388031,1.919792508437515,0.9560144031943718,1.053263297998764,0.044406284165993244,96.50853377382708
"El Paso, TX Metro Area",100.0,82.5665614328677,17.4334385671323,16.20090256301655,1.2325360041157425,1.2325360041157425,11.94787451128434,3.036864094174083,1.4228065773618044,0.39047187173062603,0.42144548194816417,0.21397603063327883,17.4334385671323
"Emporia, KS Micro Area",100.0,21.51880521423844,78.48119478576156,74.84101176944549,3.6401830163160773,3.6401830163160773,72.10703864636989,2.19682023538891,1.8819602313602486,0.9656786855054531,1.2783804782596184,0.051316508877442366,78.48119478576156
"Enid, OK Metro Area",100.0,14.292079050377113,85.70792094962289,79.02173567132355,6.686185278299335,6.686185278299335,71.4015736880629,3.385047576615855,1.4921920249498777,0.6267972504216657,4.024706425229927,4.7776039843426785,85.70792094962289
"Enterprise, AL Micro Area",100.0,9.140559244365473,90.85944075563452,85.94594594594595,4.913494809688582,4.913494809688582,69.09548302627888,16.948906761432713,2.110694847096231,0.6862751332647526,1.8248386795099598,0.19324230805199663,90.85944075563452
"Erie, PA Metro Area",100.0,4.44114650245869,95.5588534975413,91.11401526897916,4.444838228562147,4.444838228562147,83.02236706094301,8.153638565247567,2.616049410062169,0.9619098775823623,0.7592957663285046,0.045592817377693114,95.5588534975413
"Escanaba, MI Micro Area",100.0,1.471425087391269,98.52857491260873,93.74576592688942,4.782808985719318,4.782808985719318,92.94560604828875,0.4698344308050836,0.6100669322277321,0.6217651681435113,3.8313497547624857,0.04994986857437065,98.52857220280194
"Española, NM Micro Area",100.0,67.2868716398682,32.713128360131805,31.3703143968486,1.342813963283205,1.342813963283205,15.284418898496147,0.5180065901939895,0.6670713277011124,0.591920818571464,15.602779773554989,0.048930951614102026,32.713128360131805
"Eufaula, AL-GA Micro Area",100.0,5.612207735450506,94.3877922645495,92.14436594070945,2.2434263238400467,2.2434263238400467,45.69487945225435,47.08912885133659,0.4803700196663996,0.4012200451598806,0.7037402578483503,0.018453638283924538,94.3877922645495
"Eugene-Springfield, OR Metro Area",100.0,9.864976721474994,90.13502327852501,83.28097949975324,6.854043778771761,6.854043778771761,81.18615587081007,1.6460601455462687,3.255716490282554,1.296912821075225,2.314322233276149,0.4358554564183711,90.13502301740863
"Eureka-Arcata, CA Micro Area",100.0,13.582436264775065,86.41756373522493,78.7913207242989,7.626243010926038,7.626243010926038,71.9411613404366,1.7907659951781802,3.227211771689029,1.4953870279856079,7.443336288957446,0.5197013109780674,86.41756373522493
"Evanston, WY Micro Area",100.0,9.711491442542787,90.28850855745722,87.17359413202934,3.114914425427873,3.114914425427873,86.82493887530562,0.4288508557457213,0.7059511002444987,0.7132860635696822,1.3701711491442543,0.2453154034229829,90.28851344743276
"Evansville, IN-KY Metro Area",100.0,3.00558193148203,96.99441806851797,92.62312569057694,4.371292377941022,4.371292377941022,85.40988285267585,8.050702278943731,1.6416441383351004,0.682881652226245,0.9471665249690335,0.2621406213680031,96.99441806851797
"Fairbanks, AK Metro Area",100.0,7.652501176101616,92.34749882389839,82.28320526893523,10.064293554963148,10.064293554963148,70.63852699806597,4.802885369295907,4.097398985939052,1.6487554231352255,10.362100256128796,0.7978328367570958,92.34749986932205
"Fairfield, IA Micro Area",100.0,3.8945285066717745,96.10547149332822,92.3833237566239,3.722147736704335,3.722147736704335,87.4632382046862,2.939200663985188,3.5212475260167277,0.9885271020877227,1.07067611568665,0.12258188086573453,96.10547149332822
"Fairmont, MN Micro Area",100.0,6.591760299625468,93.40823970037452,91.06117353308365,2.3470661672908864,2.3470661672908864,90.74989762796505,0.8181423220973782,0.6808139825218477,0.5493133583021224,0.5551410736579276,0.05493133583021223,93.40823970037452
"Fairmont, WV Micro Area",100.0,1.5568009963526377,98.44319900364736,93.58775909616583,4.855439907481541,4.855439907481541,91.6872751534561,3.9655422115470156,0.639919935948759,0.7650564896361534,1.2807276932657237,0.10467574059247398,98.44319722444624
"Fallon, NV Micro Area",100.0,14.05392694779746,85.94607305220254,79.06411663270106,6.881956419501489,6.881956419501489,73.2498549929456,2.277069289857345,3.2937490202226054,1.2126391283900297,5.435542404765637,0.4772182160213199,85.94607305220254
"Fargo, ND-MN Metro Area",100.0,3.6795107327401606,96.32048926725983,92.31917644280608,4.001312824453757,4.001312824453757,83.4829404866256,6.870494670653171,3.0866183963529097,0.5939397941907517,2.2110685510500594,0.07542736838734725,96.32048926725983
"Faribault-Northfield, MN Micro Area",100.0,10.109244824656841,89.89075517534316,86.68345827682312,3.2072968985200534,3.2072968985200534,78.27833882289819,6.866675112151064,2.664798724235063,1.1084698272650044,0.8818084266062567,0.09066426218757918,89.89075517534316
"Farmington, MO Micro Area",100.0,1.6272675652251873,98.37273243477482,94.02438659932459,4.348345835450226,4.348345835450226,90.99486417022803,4.277617226024327,0.7649457577478258,0.7834986999790801,1.489918113624817,0.06188846717073608,98.37273243477482
"Farmington, NM Metro Area",100.0,19.422822432825637,80.57717756717436,77.21702106673462,3.360156500439747,3.360156500439747,37.33478025003904,0.7040736143875194,0.8752739168673609,0.6408791642350465,40.9226868100706,0.09948381157478567,80.57717756717436
"Fayetteville, NC Metro Area",100.0,12.699230174988182,87.30076982501181,81.40294170775859,5.897828117253227,5.897828117253227,46.671938475492816,33.61481134867347,2.7119388213952167,1.0075593126534943,2.8194441348404427,0.4750777319563855,87.30076982501181
"Fayetteville-Springdale-Rogers, AR Metro Area",100.0,17.592939777767615,82.40706022223239,76.50866523389273,5.898394988339659,5.898394988339659,69.84188266495953,2.803533220540491,3.921813160181078,0.718725136037313,2.92429777310348,2.1968082674104896,82.40706022223239
"Fergus Falls, MN Micro Area",100.0,3.688354055358599,96.3116459446414,93.18919458730713,3.122451357334265,3.122451357334265,91.99918942760607,1.6408964564504585,0.7576438474725787,0.7709042792230488,1.0871989480867497,0.05581298580249996,96.3116459446414
"Fernley, NV Micro Area",100.0,17.454207816324807,82.54579218367519,76.41597028783659,6.129821895838608,6.129821895838608,74.40994851017135,1.2538752426774709,2.0782763568835994,1.1009538279733266,3.239610027855153,0.46312652992318737,82.5457904954841
"Findlay, OH Micro Area",100.0,5.603310197544047,94.39668980245595,91.01441537640149,3.382274426054458,3.382274426054458,88.50262546716498,2.361741857981847,2.0916751201281367,0.6457995194874533,0.7494660971703151,0.04538174052322477,94.39668980245595
"Fitzgerald, GA Micro Area",100.0,6.130045364662092,93.8699546353379,91.08991508665814,2.7800395486797718,2.7800395486797718,54.86022449691753,36.90822379899965,0.763830405955566,0.396458066767477,0.9266779108991507,0.01453995579853437,93.8699546353379
"Flagstaff, AZ Metro Area",100.0,14.968194567921655,85.03180543207834,80.8237021109434,4.208103321134934,4.208103321134934,54.924316855156064,1.5967153913480956,2.2791138586226145,0.8187627928132817,25.133367102914523,0.2795294312237683,85.03180543207834
"Flint, MI Metro Area",100.0,4.002599634180266,95.99740036581973,90.96282473886724,5.034575626952495,5.034575626952495,72.1101225717669,20.43701844607852,1.2260458234759768,0.8393216825738348,1.327942867130629,0.056948974793887906,95.99740036581973
"Florence, SC Metro Area",100.0,2.840011202016363,97.15998879798363,94.3739873177172,2.7860014802664477,2.7860014802664477,52.632965433778075,41.831896241323435,1.4299158848592748,0.42919375487587763,0.7911174011322039,0.044899581924746454,97.15998829789363
"Florence-Muscle Shoals, AL Metro Area",100.0,3.189845547811209,96.81015445218878,92.97305542107951,3.837099031109284,3.837099031109284,81.21760118309447,12.825035976948227,0.9247348979713642,0.47587919703430576,1.3134072988440955,0.053495898296317415,96.81015445218878
"Fond du Lac, WI Metro Area",100.0,6.449104211072067,93.55089578892793,90.55053094456285,3.000364844365075,3.000364844365075,87.99798087447434,2.666404554793863,1.3714470879658964,0.5123019759202718,0.9317933060660177,0.07096894982429863,93.55089674904468
"Forest City, NC Micro Area",100.0,5.09900068276333,94.90099931723667,90.91614424927069,3.9848550679659858,3.9848550679659858,82.59530289864068,9.911008006951773,0.6519350133449197,0.5903838991993048,1.0865511141456148,0.06581993668921855,94.90100086897151
"Forrest City, AR Micro Area",100.0,2.970983109571243,97.02901689042875,94.97184928540494,2.05716760502382,2.05716760502382,40.76945430922477,54.63909484625379,0.5702338674750974,0.2937765266349069,0.7268644434820268,0.029592897358163707,97.02901689042875
"Fort Collins, CO Metro Area",100.0,12.438381801674343,87.56161819832565,82.98557925283932,4.576038945486345,4.576038945486345,80.89098299476977,1.3232756651980415,2.8952245548172204,1.0996772181158896,1.199853787326007,0.15260425659906537,87.56161847682598
"Fort Dodge, IA Micro Area",100.0,5.575826373685775,94.42417362631423,90.94029568366713,3.4838779426470983,3.4838779426470983,86.45269601881132,5.623035757723182,0.954439309170518,0.5246979648098598,0.7810130003513608,0.08829157544798509,94.42417362631423
"Fort Leonard Wood, MO Micro Area",100.0,11.266796404411084,88.73320359558892,82.72819942544713,6.005004170141785,6.005004170141785,69.13925122787508,12.153492725419332,4.044574182188861,0.7937169863775368,1.6506032805115374,0.9515651932165694,88.73320359558892
"Fort Madison-Keokuk, IA-IL-MO Micro Area",100.0,2.5566953242574684,97.44330467574254,93.82103132730197,3.6222733484405545,3.6222733484405545,93.12015949073673,2.2900119358577387,0.4950215364389628,0.46734418516148,1.0214672455845974,0.04930028196301613,97.44330467574254
"Fort Morgan, CO Micro Area",100.0,36.295558379993814,63.70444162000618,61.255195630517676,2.4492459894885092,2.4492459894885092,58.01816151970046,3.3930473017072584,0.6790113702724057,0.547902854591048,1.0239531448593318,0.04236542887568273,63.70444162000618
"Fort Payne, AL Micro Area",100.0,16.400402189699477,83.59959781030054,79.04424086694223,4.555356943358284,4.555356943358284,78.3736914869847,1.7416587532119314,0.41696877443861025,0.37367752206457383,2.6551963467768966,0.038403530331806504,83.59959641380851
"Fort Polk South, LA Micro Area",100.0,8.564102564102564,91.43589743589745,85.81128205128206,5.624615384615385,5.624615384615385,71.42109333333335,13.922804102564104,2.3728882051282048,0.8998297435897435,2.06024,0.7590420512820513,91.43589743589745
"Fort Smith, AR-OK Metro Area",100.0,10.688060251320044,89.31193974867996,81.13257746305923,8.179362285620728,8.179362285620728,72.68755556465148,4.562222995374729,3.2049650034791863,0.6393446850313127,8.121293847980027,0.09655765216323524,89.31193974867996
"Fort Wayne, IN Metro Area",100.0,8.046691976425222,91.95330802357478,87.52529188443306,4.428016139141708,4.428016139141708,74.01453213886525,11.414148917662256,4.7157020598139665,0.8251569943827589,0.9105595553871417,0.07320835746339975,91.95330802357478
"Frankfort, IN Micro Area",100.0,18.50557396806267,81.49442603193732,78.92437481169027,2.5700512202470627,2.5700512202470627,79.00672793009942,0.8145013558300693,0.3291654112684544,0.47403736065079843,0.7946670683940946,0.07532389273877674,81.49442301898162
"Frankfort, KY Micro Area",100.0,3.406151764752696,96.59384823524731,92.09873595691907,4.495112278328227,4.495112278328227,85.62561113100685,7.493246057326276,1.6839985144509437,0.6657554414866101,1.0774209807276538,0.0478161102489621,96.59384823524731
"Fredericksburg, TX Micro Area",100.0,21.57530402245089,78.4246959775491,75.82787652011226,2.596819457436857,2.596819457436857,75.65512815715621,0.47458559401309636,0.5824770813844715,0.7321496725912068,0.9454331150608045,0.034922357343311505,78.4246959775491
"Freeport, IL Micro Area",100.0,5.050414519381582,94.94958548061841,90.36746583015909,4.582119650459332,4.582119650459332,81.50963477481514,10.968144745686757,0.8858010306968407,0.7388527896034057,0.7896414967510642,0.05751064306520279,94.94958548061841
"Fremont, NE Micro Area",100.0,16.366669357225497,83.63333064277451,81.08537143164637,2.5479592111281515,2.5479592111281515,80.61541959264939,0.8596335458874808,0.6291414426776442,0.5390077219038394,0.9394543546694648,0.050671294427852655,83.63332795221568
"Fremont, OH Micro Area",100.0,10.280834012496603,89.71916598750339,85.61532192339038,4.103844064113013,4.103844064113013,83.85742155664222,3.8086915919587065,0.4989014534093996,0.682842637870144,0.8415970524314045,0.02971339309970117,89.71916768541158
"Fresno, CA Metro Area",100.0,53.610355979354665,46.389644020645335,43.46039375246616,2.929250268179177,2.929250268179177,28.21555925024835,4.7487079811312904,11.37117217598899,0.7624170429106512,1.0825433696787998,0.20924420068725255,46.389644020645335
"Gadsden, AL Metro Area",100.0,4.732394910862755,95.26760508913725,91.15008314319965,4.117521945937585,4.117521945937585,77.11127363780501,15.202782396844425,1.0148623303298658,0.5283295951119532,1.362661935883058,0.047694226381530605,95.26760412235585
"Gaffney, SC Micro Area",100.0,4.93987476874911,95.0601252312509,91.75145865945639,3.3086665717945065,3.3086665717945065,71.93607335989753,20.806798776149137,0.6867849010957735,0.5260957734452825,1.0618275935676678,0.04254482709548883,95.0601252312509
"Gainesville, FL Metro Area",100.0,11.508428961788903,88.49157103821109,83.92174433377451,4.569826704436591,4.569826704436591,63.42372961293689,17.121708666546795,5.919055142713127,1.0559120640713109,0.8941470374093213,0.07701851453365838,88.49157103821109
"Gainesville, GA Metro Area",100.0,28.064941713925645,71.93505828607435,68.92229836168872,3.0127599243856333,3.0127599243856333,60.69724224165092,7.44203390831758,2.28846683994959,0.6081310058286075,0.8369353536546944,0.06224893667296787,71.93505828607435
"Gainesville, TX Micro Area",100.0,20.444945761735625,79.55505423826438,75.33358932514159,4.22146491312278,4.22146491312278,72.61647547278487,3.245096956897379,0.8743712201209561,0.6863780359028511,2.0811342037054814,0.051598348852836706,79.55505423826438
"Galesburg, IL Micro Area",100.0,6.106029979786659,93.89397002021333,89.30293994036063,4.591030079852703,4.591030079852703,81.32417395481018,9.767446514699701,1.038185202233474,0.7119699001340885,0.8605679748634099,0.19162647347249184,93.89397002021333
"Gallup, NM Micro Area",100.0,11.811747277166607,88.1882527228334,86.09640339085347,2.0918493319799185,2.0918493319799185,8.931624646786096,0.6752215302735178,1.4059970919865024,0.238333653397712,76.85500123453403,0.08207319415105209,88.18825135112893
"Garden City, KS Micro Area",100.0,50.12366617200198,49.87633382799802,47.44069912609238,2.435634701905637,2.435634701905637,40.913911855463695,3.579487904270605,3.7367206086731204,0.6442418674769745,0.9563917744329022,0.04557981768072928,49.87633382799802
"Gardnerville Ranchos, NV Micro Area",100.0,12.409068865179437,87.59093113482056,82.9797122534756,4.611218881344972,4.611218881344972,80.71640195602974,0.5906825897187197,2.3676103297769155,1.038197138700291,2.5578928225024247,0.32014427740058193,87.59092911412868
"Georgetown, SC Micro Area",100.0,3.5092423190965873,96.49075768090341,94.25746009715475,2.2332975837486595,2.2332975837486595,65.95251561415684,28.89031764557441,0.5042268626585074,0.40809728092864805,0.6754826193930983,0.06011765819191218,96.49075768090341
"Gettysburg, PA Metro Area",100.0,7.501059199630243,92.49894080036975,89.43785386896738,3.06108693140238,3.06108693140238,88.07838751299927,1.845093979894465,1.1358307976736126,0.6103079382197742,0.7674382775488195,0.061883256942572115,92.49894176327852
"Gillette, WY Micro Area",100.0,7.682856908837743,92.31714309116225,88.45605700712589,3.8610860840363666,3.8610860840363666,87.8413465476288,0.6197608321729873,0.7950413629289869,0.8904627733639118,2.0697845851421084,0.10074535178966337,92.31714145302647
"Glasgow, KY Micro Area",100.0,3.8688356977232474,96.13116430227674,92.7845027478045,3.346661554472257,3.346661554472257,90.02194044293513,3.862750360592284,0.5548867101203191,0.6498274634386809,0.9305417100290299,0.11122126672874333,96.13116795384418
"Glens Falls, NY Metro Area",100.0,2.7652925479577135,97.23470745204229,92.80063602515763,4.434071426884658,4.434071426884658,91.8146923385732,2.1806035941718687,0.9973055518384119,1.0166822786703298,1.1838624359448675,0.0415620400034635,97.23470823920213
"Glenwood Springs, CO Micro Area",100.0,27.144718697417865,72.85528130258214,69.43688878205533,3.418392520526802,3.418392520526802,68.78633528585706,0.6750970990473539,1.1596434851916047,1.0253912427412926,1.1076667130549196,0.10114747668990295,72.85528130258214
"Gloversville, NY Micro Area",100.0,4.001950341309729,95.99804965869026,91.1653289325632,4.832720726127072,4.832720726127072,90.55519090840897,2.262240267046733,0.8385529967744354,1.1898638511739552,1.1331351736553896,0.01906646163078539,95.99804965869026
"Goldsboro, NC Metro Area",100.0,12.721911141793015,87.27808885820698,83.46330529348094,3.814783564726036,3.814783564726036,52.92323302054835,31.04882428643263,1.6517092378103349,0.6428856331978215,0.8990079517271355,0.11242958076585444,87.27808971048213
"Granbury, TX Micro Area",100.0,12.919250625020293,87.0807493749797,83.36471963375435,3.7160297412253644,3.7160297412253644,82.69086171628949,1.056175525179389,0.9505178739569466,0.6614127082048118,1.5931247767784669,0.12865677457060296,87.0807493749797
"Grand Forks, ND-MN Metro Area",100.0,5.41959717138422,94.58040282861579,90.26657212395315,4.3138307046626165,4.3138307046626165,83.7465907130948,4.246469021291274,2.9429131292999364,0.6215864011805063,2.9060223069699695,0.11682125677928748,94.58040282861579
"Grand Island, NE Metro Area",100.0,25.570497676471355,74.42950232352865,72.16049222461642,2.2690100989122253,2.2690100989122253,69.25683818375347,2.679089540226901,1.114277369609803,0.5271203821490693,0.7977660375399154,0.05441081024948727,74.42950232352865
"Grand Junction, CO Metro Area",100.0,14.95025786272583,85.04974213727417,80.53280925865269,4.516932878621478,4.516932878621478,79.73382015760775,0.9153857022664944,1.3874922127383547,1.2200041103896522,1.5886225698926801,0.2044167421308517,85.04974149502578
"Grand Rapids, MN Micro Area",100.0,1.3729062069578353,98.62709379304216,93.54645221486648,5.080641578175679,5.080641578175679,91.70498733727285,0.642651175189941,0.532130003998756,0.8768383169680544,4.830237259519261,0.04024747856222509,98.62709157151109
"Grand Rapids-Kentwood, MI Metro Area",100.0,10.175782830326078,89.82421716967393,85.79991393831511,4.024303231358818,4.024303231358818,77.61188938498995,7.351172774349204,3.1364411470477895,0.7619217500680403,0.9007529477966002,0.06203916542232748,89.82421716967393
"Grants, NM Micro Area",100.0,31.812159576034155,68.18784042396585,66.10849403798026,2.0793463859855734,2.0793463859855734,21.22681436773149,1.109903577211836,0.8774363315177388,0.8262181657588694,44.063127484174885,0.084340497571029,68.18784042396585
"Grants Pass, OR Metro Area",100.0,7.988420933136566,92.01157906686343,85.6703371551822,6.341241911681235,6.341241911681235,85.59838460665229,0.7285162901577932,1.486017709161085,1.270329208763764,2.615260529004427,0.313069587921444,92.0115779316608
"Great Bend, KS Micro Area",100.0,16.18875769819166,83.81124230180833,80.17887263170283,3.632369670105519,3.632369670105519,79.87813517436159,1.5154473777115287,0.41710665672929825,0.6544267053701016,1.3317381241909545,0.014384340799435139,83.81123837916292
"Great Falls, MT Metro Area",100.0,4.752766128841188,95.24723387115881,88.91653043334044,6.3307034378183715,6.3307034378183715,84.47293458431065,1.7563046414101926,1.5529414552088516,1.0861148624635724,6.15239533726633,0.22654180586158695,95.24723268652119
"Greeley, CO Metro Area",100.0,29.9293880193689,70.0706119806311,66.4634127806773,3.6071991999537962,3.6071991999537962,64.30292326912496,1.532124955544545,2.123471264297938,0.858104267419699,1.0895462047960218,0.16444201944793163,70.0706119806311
"Green Bay, WI Metro Area",100.0,8.498543872689387,91.5014561273106,87.80325831332935,3.6981978139812592,3.6981978139812592,82.04162452630169,3.0274754164280404,2.8614019642487234,0.6104259324698112,2.8996582060998937,0.060870081762462384,91.5014561273106
