,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter
171,2015-03-09,shot,unarmed,27,M,Black,Atlanta,GA,True,other,Not fleeing,False,-84.267,33.88,True,18-29,unarmed,unarmed,unarmed,1,3,2015,1
172,2015-03-09,shot,gun,58,M,White,Brevard,NC,False,attack,Not fleeing,False,-82.626,35.269,True,45-59,armed,gun,gun,1,3,2015,1
173,2015-03-09,shot,gun,46,M,White,Dinosaur,CO,False,attack,Not fleeing,False,-109.01,40.246,True,45-59,armed,gun,gun,1,3,2015,1
174,2015-03-09,shot,gun,30,M,Black,Cocoa,FL,False,attack,Not fleeing,False,-80.749,28.351,True,18-29,armed,gun,gun,1,3,2015,1
175,2015-03-10,shot,gun,64,M,Black,Cleveland,OH,False,attack,Not fleeing,True,-81.641,41.45,True,60-75,armed,gun,gun,1,3,2015,1
176,2015-03-10,shot,gun,31,M,Black,Baton Rouge,LA,False,attack,Not fleeing,False,-91.169,30.536,True,30-44,armed,gun,gun,1,3,2015,1
177,2015-03-10,shot,knife,23,M,White,Port Wentworth,GA,False,attack,Not fleeing,True,-81.184,32.165,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2015,1
178,2015-03-10,shot,sword,37,M,Hispanic,Ontario,CA,True,other,Car,False,-117.655,34.05,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1
179,2015-03-11,shot,undetermined,37,M,Black,Elkton,MD,False,other,Not fleeing,False,-75.816,39.573,True,30-44,undetermined,undetermined,undetermined,1,3,2015,1
180,2015-03-11,shot,gun,31,M,White,Memphis,TN,True,attack,Not fleeing,False,-90.0,35.158,True,30-44,armed,gun,gun,1,3,2015,1
181,2015-03-11,shot,gun,39,M,Hispanic,Santa Ana,CA,False,attack,Not fleeing,False,-117.868,33.743,True,30-44,armed,gun,gun,1,3,2015,1
182,2015-03-11,shot,toy weapon,31,M,White,Kingman,AZ,True,attack,Not fleeing,False,-114.026,35.204,True,30-44,unarmed,unarmed,toy weapon,1,3,2015,1
183,2015-03-11,shot,gun,54,M,White,Bay Minette,AL,False,attack,Not fleeing,False,-87.891,30.862,True,45-59,armed,gun,gun,1,3,2015,1
184,2015-03-11,shot,gun,53,M,White,Hoover,AL,True,attack,Not fleeing,False,-86.849,33.417,True,45-59,armed,gun,gun,1,3,2015,1
185,2015-03-11,shot,undetermined,25,M,Hispanic,Los Angeles,CA,False,other,Not fleeing,False,-118.22,33.939,True,18-29,undetermined,undetermined,undetermined,1,3,2015,1
186,2015-03-12,shot,unarmed,35,M,Black,Washington,DC,True,other,Not fleeing,False,-76.983,38.882,True,30-44,unarmed,unarmed,unarmed,1,3,2015,1
187,2015-03-13,shot,gun,41,M,Hispanic,Napa,CA,False,other,Other,False,-122.274,38.306,True,30-44,armed,gun,gun,1,3,2015,1
188,2015-03-13,shot,gun,59,M,White,Kansas City,MO,False,attack,Not fleeing,False,-94.487,38.947,True,45-59,armed,gun,gun,1,3,2015,1
189,2015-03-13,shot,knife,36,M,White,Fontana,CA,False,attack,Not fleeing,False,-117.43,34.078,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1
190,2015-03-13,shot,unarmed,32,M,Hispanic,Walnut Creek,CA,False,other,Foot,False,-118.229,33.971,True,30-44,unarmed,unarmed,unarmed,1,3,2015,1
191,2015-03-14,shot,knife,53,M,White,Follansbee,WV,False,other,Not fleeing,False,-80.596,40.331,True,45-59,armed,other weapon,knife/cutting instrument,1,3,2015,1
192,2015-03-14,shot,gun,26,M,White,Kenosha,WI,False,attack,Car,False,-87.835,42.583,True,18-29,armed,gun,gun,1,3,2015,1
193,2015-03-14,shot,gun,29,M,Hispanic,San Antonio,TX,True,attack,Not fleeing,False,-98.536,29.513,True,18-29,armed,gun,gun,1,3,2015,1
194,2015-03-15,shot,machete,27,M,White,Ruth,MS,False,other,Not fleeing,False,-90.303,31.326,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2015,1
195,2015-03-16,shot,gun,28,M,White,St. Paul,MN,True,attack,Not fleeing,False,-93.025,44.954,True,18-29,armed,gun,gun,1,3,2015,1
196,2015-03-16,shot,gun,52,M,White,Gastonia,NC,True,attack,Not fleeing,False,-81.242,35.204,True,45-59,armed,gun,gun,1,3,2015,1
197,2015-03-17,shot,gun,49,M,White,Medford,OR,True,attack,Not fleeing,False,-122.899,42.33,True,45-59,armed,gun,gun,1,3,2015,1
198,2015-03-17,shot,gun,24,M,White,Dublin,NC,False,attack,Foot,False,-78.751,34.64,True,18-29,armed,gun,gun,1,3,2015,1
199,2015-03-17,shot,vehicle,24,F,White,San Francisco,CA,True,other,Not fleeing,False,-122.422,37.789,True,18-29,armed,other weapon,other weapon,1,3,2015,1
200,2015-03-17,shot,gun,20,M,White,Onalaska,TX,True,attack,Not fleeing,False,-95.104,30.815,True,18-29,armed,gun,gun,1,3,2015,1
201,2015-03-17,shot,unarmed,22,M,Hispanic,Sacramento,CA,False,other,Car,False,-121.504,38.682,True,18-29,unarmed,unarmed,unarmed,1,3,2015,1
202,2015-03-18,shot,gun,49,F,White,Glendale,AZ,False,attack,Not fleeing,False,-112.203,33.582,True,45-59,armed,gun,gun,1,3,2015,1
203,2015-03-18,shot,gun,64,M,White,Tallahassee,FL,False,attack,Not fleeing,False,-84.279,30.461,True,60-75,armed,gun,gun,1,3,2015,1
204,2015-03-18,shot,knife,47,M,White,Bakersfield,CA,False,other,Not fleeing,False,-119.015,35.376,True,45-59,armed,other weapon,knife/cutting instrument,1,3,2015,1
205,2015-03-19,shot,box cutter,39,M,White,Lawrence County,AL,True,other,Not fleeing,True,-87.287,34.566,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1
206,2015-03-19,shot,unarmed,18,M,Black,Cleveland,OH,False,attack,Not fleeing,False,-81.609,41.529,True,Under 18,unarmed,unarmed,unarmed,1,3,2015,1
207,2015-03-19,shot,gun,31,M,White,Middleton,ID,False,attack,Not fleeing,True,-116.58,43.704,True,30-44,armed,gun,gun,1,3,2015,1
208,2015-03-19,shot,gun,16,M,Black,Jacksonville,FL,False,attack,Car,False,-81.68,30.379,True,Under 18,armed,gun,gun,1,3,2015,1
209,2015-03-19,shot,unarmed,20,M,White,Sumas,WA,True,attack,Not fleeing,False,-122.273,49.0,True,18-29,unarmed,unarmed,unarmed,1,3,2015,1
210,2015-03-19,shot,gun,36,M,White,Bakersfield,CA,False,attack,Not fleeing,False,-119.336,35.355,True,30-44,armed,gun,gun,1,3,2015,1
211,2015-03-20,shot,machete,63,M,Black,New Orleans,LA,True,attack,Not fleeing,False,-90.265,29.993,True,60-75,armed,other weapon,knife/cutting instrument,1,3,2015,1
212,2015-03-20,shot,gun,34,M,White,Coal County,OK,False,attack,Not fleeing,False,-96.323,34.506,True,30-44,armed,gun,gun,1,3,2015,1
213,2015-03-20,shot,gun,24,M,Native,Red Valley,AZ,False,attack,Car,False,-109.138,36.466,True,18-29,armed,gun,gun,1,3,2015,1
214,2015-03-21,shot,gun,21,M,White,Cottonwood,AZ,False,attack,Not fleeing,False,-112.001,34.713,True,18-29,armed,gun,gun,1,3,2015,1
215,2015-03-21,shot,gun,44,M,White,Clarendon,NY,False,attack,Car,False,-78.047,43.19,True,30-44,armed,gun,gun,1,3,2015,1
216,2015-03-21,shot,gun,60,M,White,Harmony,IN,True,attack,Not fleeing,False,-87.073,39.534,True,45-59,armed,gun,gun,1,3,2015,1
217,2015-03-21,shot,gun,42,M,White,Columbus,OH,False,attack,Not fleeing,False,-82.999,40.03,True,30-44,armed,gun,gun,1,3,2015,1
218,2015-03-22,shot,knife,37,M,White,Vallejo,CA,True,other,Not fleeing,False,-122.222,38.133,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1
219,2015-03-22,tasered and shot,knife,36,M,White,Portland,OR,True,other,Foot,False,-122.53,45.506,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1
220,2015-03-22,tasered and shot,undetermined,21,M,Black,Islip,NY,False,attack,Car,False,-73.238,40.74,True,18-29,undetermined,undetermined,undetermined,1,3,2015,1
221,2015-03-23,shot,gun,24,M,Black,Santa Clara,CA,False,attack,Not fleeing,False,-121.959,37.361,True,18-29,armed,gun,gun,1,3,2015,1
222,2015-03-24,shot,gun,29,M,Black,Portsmouth,VA,True,attack,Car,False,-76.37,36.819,True,18-29,armed,gun,gun,1,3,2015,1
223,2015-03-24,shot,gun,57,M,White,San Jose,CA,True,attack,Not fleeing,False,-121.841,37.302,True,45-59,armed,gun,gun,1,3,2015,1
224,2015-03-24,shot,gun,38,M,White,Fond du Lac,WI,False,attack,Not fleeing,False,-88.475,43.782,True,30-44,armed,gun,gun,1,3,2015,1
225,2015-03-25,shot,undetermined,23,M,Black,Smyrna,GA,False,other,Car,True,-84.477,33.866,True,18-29,undetermined,undetermined,undetermined,1,3,2015,1
226,2015-03-25,shot,gun,27,M,Black,Johnsonville,SC,False,attack,Foot,False,-79.462,33.819,True,18-29,armed,gun,gun,1,3,2015,1
227,2015-03-25,shot,gun,28,M,Hispanic,South Los Angeles,CA,False,attack,Foot,False,-118.292,33.94,True,18-29,armed,gun,gun,1,3,2015,1
228,2015-03-25,tasered and shot,gun,63,M,White,Glendale,AZ,True,other,Not fleeing,False,-112.203,33.638,True,60-75,armed,gun,gun,1,3,2015,1
229,2015-03-26,shot,gun,53,F,White,Gardner,KS,False,attack,Not fleeing,False,-94.91,38.818,True,45-59,armed,gun,gun,1,3,2015,1
230,2015-03-26,shot,knife,35,M,Hispanic,Wilmington,CA,True,other,Not fleeing,False,-118.271,33.793,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1
231,2015-03-27,shot,knife,26,F,Black,Oxnard,CA,False,other,Not fleeing,False,-119.183,34.228,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2015,1
232,2015-03-27,shot,gun,42,M,White,Fort Ashby,WV,False,attack,Car,False,-78.841,39.469,True,30-44,armed,gun,gun,1,3,2015,1
233,2015-03-27,shot,gun,41,M,Black,Boston,MA,False,attack,Not fleeing,False,-71.089,42.313,True,30-44,armed,gun,gun,1,3,2015,1
234,2015-03-27,shot,gun,56,M,White,Encinitas,CA,True,attack,Not fleeing,False,-117.242,33.05,True,45-59,armed,gun,gun,1,3,2015,1
235,2015-03-27,shot,knife,39,M,Black,Fort Pierce,FL,False,other,Not fleeing,False,-80.328,27.435,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1
236,2015-03-27,shot,toy weapon,23,M,Hispanic,Bakersfield,CA,False,attack,Car,False,-119.003,35.396,True,18-29,unarmed,unarmed,toy weapon,1,3,2015,1
237,2015-03-27,shot,gun,40,M,White,Webster,MA,False,attack,Foot,False,-71.878,42.056,True,30-44,armed,gun,gun,1,3,2015,1
238,2015-03-29,shot,gun,29,M,Black,Elizabethtown,KY,False,attack,Not fleeing,False,-85.889,37.735,True,18-29,armed,gun,gun,1,3,2015,1
239,2015-03-29,shot,undetermined,26,M,White,Jasper,OH,False,attack,Car,False,-83.255,39.083,True,18-29,undetermined,undetermined,undetermined,1,3,2015,1
240,2015-03-30,shot,gun,54,M,None,Boulder City,NV,False,attack,Not fleeing,False,-114.84,35.974,True,45-59,armed,gun,gun,1,3,2015,1
241,2015-03-30,shot,gun,49,M,White,Eugene,OR,True,attack,Not fleeing,False,-123.181,44.091,True,45-59,armed,gun,gun,1,3,2015,1
242,2015-03-31,shot,gun,36,M,White,Carollwood,FL,False,attack,Not fleeing,False,-82.49,28.102,True,30-44,armed,gun,gun,1,3,2015,1
243,2015-03-31,shot,toy weapon,21,M,Hispanic,Baytown,TX,False,attack,Not fleeing,False,-94.971,29.733,True,18-29,unarmed,unarmed,toy weapon,1,3,2015,1
244,2015-03-31,shot,vehicle,27,F,Black,Fort Meade,MD,False,other,Car,False,-76.77,39.115,True,18-29,armed,other weapon,other weapon,1,3,2015,1
245,2015-04-01,shot,gun,37,M,Black,Hawthorne,CA,False,attack,Not fleeing,False,-118.337,33.902,True,30-44,armed,gun,gun,1,4,2015,2
246,2015-04-01,shot,knife,36,M,White,Hamilton,NJ,False,attack,Not fleeing,False,-74.71,40.217,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2
247,2015-04-02,shot,gun,32,M,Black,Rock Island,IL,False,attack,Foot,False,-90.582,41.5,True,30-44,armed,gun,gun,1,4,2015,2
248,2015-04-02,shot,unarmed,44,M,Black,Tulsa,OK,False,other,Not fleeing,False,-95.94,36.184,True,30-44,unarmed,unarmed,unarmed,1,4,2015,2
249,2015-04-02,shot,gun,27,M,White,Pineville,LA,True,attack,Not fleeing,False,-92.407,31.346,True,18-29,armed,gun,gun,1,4,2015,2
250,2015-04-02,tasered and shot,gun,63,M,White,Metropolis,IL,True,attack,Not fleeing,False,-88.677,37.176,True,60-75,armed,gun,gun,1,4,2015,2
251,2015-04-03,shot,knife,38,M,White,Winchester,VA,False,other,Not fleeing,True,-78.128,39.191,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2
252,2015-04-04,shot,gun,17,M,Black,Zion,IL,False,attack,Foot,False,-87.845,42.452,True,Under 18,armed,gun,gun,1,4,2015,2
253,2015-04-04,shot,gun,31,M,Black,Orange,CA,False,attack,Not fleeing,True,-117.852,33.836,True,30-44,armed,gun,gun,1,4,2015,2
254,2015-04-04,shot,gun,34,M,White,Edgewood,NM,True,attack,Car,False,-106.193,35.056,True,30-44,armed,gun,gun,1,4,2015,2
255,2015-04-04,tasered and shot,unarmed,50,M,Black,North Charleston,SC,False,other,Foot,False,-80.014,32.899,True,45-59,unarmed,unarmed,unarmed,1,4,2015,2
256,2015-04-05,shot,knife,51,M,White,Phoenix,AZ,True,other,Not fleeing,False,-112.144,33.655,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2015,2
257,2015-04-05,shot,gun,56,M,White,Tehachapi,CA,False,attack,Not fleeing,False,-118.414,35.127,True,45-59,armed,gun,gun,1,4,2015,2
258,2015-04-06,shot,gun,23,M,White,Indianapolis,IN,True,attack,Not fleeing,False,-86.273,39.681,True,18-29,armed,gun,gun,1,4,2015,2
259,2015-04-06,shot,gun,25,M,Black,Harvey,LA,False,attack,Foot,False,-90.048,29.877,True,18-29,armed,gun,gun,1,4,2015,2
260,2015-04-06,shot,gun,31,M,White,Jefferson County,ID,False,attack,Car,False,-112.049,43.642,True,30-44,armed,gun,gun,1,4,2015,2
261,2015-04-07,shot,gun,32,M,White,Pottawatomie County,OK,False,attack,Car,False,-97.057,35.339,True,30-44,armed,gun,gun,1,4,2015,2
262,2015-04-08,shot,gun,60,M,White,San Antonio,TX,False,attack,Car,False,-98.427,29.489,True,45-59,armed,gun,gun,1,4,2015,2
263,2015-04-08,shot,undetermined,42,M,Black,Valdosta,GA,False,attack,Car,False,-83.333,30.845,True,30-44,undetermined,undetermined,undetermined,1,4,2015,2
264,2015-04-08,shot,gun,39,M,Hispanic,Los Angeles,CA,False,attack,Foot,False,-118.212,34.041,True,30-44,armed,gun,gun,1,4,2015,2
265,2015-04-08,shot,knife,28,M,Asian,Sunnyvale,CA,True,other,Not fleeing,False,-121.995,37.404,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2015,2
266,2015-04-09,shot,sword,22,M,White,Navarre,FL,False,attack,Not fleeing,False,-86.835,30.413,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2015,2
267,2015-04-09,shot,gun,29,M,Black,Monon,IN,False,attack,Car,False,-86.879,40.879,True,18-29,armed,gun,gun,1,4,2015,2
268,2015-04-09,shot,gun,31,M,White,Straban Township,PA,True,attack,Not fleeing,False,-77.158,39.859,True,30-44,armed,gun,gun,1,4,2015,2
269,2015-04-09,shot,gun,28,M,White,Boiling Springs,SC,False,attack,Not fleeing,False,-82.006,35.023,True,18-29,armed,gun,gun,1,4,2015,2
270,2015-04-09,tasered and shot,undetermined,54,M,None,Kellyville,OK,False,attack,Other,False,-96.277,35.954,True,45-59,undetermined,undetermined,undetermined,1,4,2015,2
271,2015-04-10,shot,knife,21,M,Hispanic,Corning,CA,False,attack,Not fleeing,False,-122.202,39.935,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2015,2
272,2015-04-10,shot,gun,38,M,White,Topeka,KS,False,attack,Car,False,-95.762,39.054,True,30-44,armed,gun,gun,1,4,2015,2
273,2015-04-11,shot,gun,66,M,White,Sand Springs,OK,True,attack,Not fleeing,True,-96.134,36.092,True,60-75,armed,gun,gun,1,4,2015,2
274,2015-04-12,shot,gun,36,M,Black,Indianapolis,IN,False,attack,Foot,True,-86.109,39.813,True,30-44,armed,gun,gun,1,4,2015,2
275,2015-04-12,shot,machete,83,M,White,Oklahoma City,OK,True,other,Not fleeing,False,-97.34,35.404,True,Over 75,armed,other weapon,knife/cutting instrument,1,4,2015,2
276,2015-04-12,shot,gun,32,M,White,Salemburg,NC,True,attack,Car,False,-78.491,35.064,True,30-44,armed,gun,gun,1,4,2015,2
277,2015-04-13,shot,gun,27,M,Hispanic,Alton,IL,False,attack,Not fleeing,False,-90.135,38.892,True,18-29,armed,gun,gun,1,4,2015,2
278,2015-04-14,shot,undetermined,26,M,Black,DeSoto,TX,False,other,Foot,False,-96.823,32.662,True,18-29,undetermined,undetermined,undetermined,1,4,2015,2
279,2015-04-14,shot,machete,31,M,White,Jonesboro,AR,True,attack,Not fleeing,False,-90.718,35.834,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2
280,2015-04-15,shot,gun,22,M,Black,Miami,FL,False,other,Foot,False,-80.212,25.844,True,18-29,armed,gun,gun,1,4,2015,2
281,2015-04-15,shot,knife,41,M,Black,Spartanburg,SC,False,attack,Not fleeing,False,-81.912,34.904,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2
282,2015-04-15,shot,unarmed,41,M,Black,Houston,TX,False,other,Car,False,-95.173,29.806,True,30-44,unarmed,unarmed,unarmed,1,4,2015,2
283,2015-04-15,shot,toy weapon,51,M,White,Columbia,MO,False,attack,Car,True,-92.326,38.948,True,45-59,unarmed,unarmed,toy weapon,1,4,2015,2
284,2015-04-15,shot,gun,72,M,White,Cañon City,CO,True,attack,Not fleeing,False,-105.192,38.446,True,60-75,armed,gun,gun,1,4,2015,2
285,2015-04-15,shot,toy weapon,52,M,Hispanic,Montclair,CA,True,attack,Not fleeing,False,-117.721,34.051,True,45-59,unarmed,unarmed,toy weapon,1,4,2015,2
286,2015-04-16,shot,knife,47,M,Hispanic,Shafter,CA,False,other,Not fleeing,False,-119.281,35.5,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2015,2
287,2015-04-17,shot,gun,18,M,Black,Chicago,IL,False,attack,Foot,False,-87.572,41.761,True,Under 18,armed,gun,gun,1,4,2015,2
288,2015-04-17,shot,gun,29,M,Hispanic,Hemet,CA,False,attack,Not fleeing,False,-116.954,33.744,True,18-29,armed,gun,gun,1,4,2015,2
289,2015-04-17,shot,knife,23,M,Black,Jennings,MO,True,other,Not fleeing,True,-90.244,38.724,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2015,2
290,2015-04-18,shot,gun,43,M,Hispanic,Phoenix,AZ,True,attack,Not fleeing,False,-112.039,33.48,True,30-44,armed,gun,gun,1,4,2015,2
291,2015-04-18,shot,gun,45,M,White,Panama City,FL,False,attack,Not fleeing,False,-85.702,30.171,True,30-44,armed,gun,gun,1,4,2015,2
292,2015-04-19,shot,gun,40,M,White,Wilmore,KY,True,attack,Not fleeing,False,-84.66,37.868,True,30-44,armed,gun,gun,1,4,2015,2
293,2015-04-19,shot,knife,44,M,White,Sidney,NE,False,attack,Not fleeing,False,-102.983,41.122,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2
294,2015-04-20,shot,gun,25,M,Hispanic,Mission,TX,False,other,Not fleeing,False,-98.35,26.282,True,18-29,armed,gun,gun,1,4,2015,2
295,2015-04-21,shot,unarmed,37,M,Native,Lakewood,WA,True,other,Foot,False,-122.485,47.16,True,30-44,unarmed,unarmed,unarmed,1,4,2015,2
296,2015-04-21,shot,knife,59,M,White,Irmo,SC,True,other,Not fleeing,False,-81.2,34.073,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2015,2
297,2015-04-21,shot,knife,35,M,Hispanic,Los Angeles,CA,True,other,Not fleeing,False,-118.205,34.072,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2
298,2015-04-21,shot,undetermined,35,M,Black,Trenton,NJ,False,attack,Not fleeing,False,-74.252,40.713,True,30-44,undetermined,undetermined,undetermined,1,4,2015,2
299,2015-04-22,shot,unarmed,18,M,Black,Portsmouth,VA,False,other,Not fleeing,False,-76.34,36.83,True,Under 18,unarmed,unarmed,unarmed,1,4,2015,2
300,2015-04-22,shot,knife,51,M,Hispanic,Bisbee,AZ,False,other,Not fleeing,False,-109.917,31.401,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2015,2
301,2015-04-22,shot,gun,30,M,White,Queens,NY,True,attack,Foot,False,-73.794,40.71,True,18-29,armed,gun,gun,1,4,2015,2
302,2015-04-22,shot,gun,31,M,Black,Fort Worth,TX,False,attack,Foot,False,-97.304,32.769,True,30-44,armed,gun,gun,1,4,2015,2
303,2015-04-22,shot,gun,39,M,Asian,Eldorado Springs,CO,False,attack,Not fleeing,False,-105.257,39.938,True,30-44,armed,gun,gun,1,4,2015,2
304,2015-04-23,shot,toy weapon,26,M,White,Sylmar,CA,True,attack,Not fleeing,False,-118.438,34.323,True,18-29,unarmed,unarmed,toy weapon,1,4,2015,2
305,2015-04-23,shot,gun,51,M,White,Rufe,OK,False,attack,Not fleeing,False,-95.157,34.133,True,45-59,armed,gun,gun,1,4,2015,2
306,2015-04-23,shot,unarmed,19,M,Hispanic,Long Beach,CA,False,other,Not fleeing,False,-118.174,33.781,True,18-29,unarmed,unarmed,unarmed,1,4,2015,2
307,2015-04-24,shot,undetermined,46,F,White,Windsor,CA,False,attack,Car,False,-122.792,38.375,True,45-59,undetermined,undetermined,undetermined,1,4,2015,2
308,2015-04-24,shot,gun,49,M,White,Eugene,OR,False,attack,Not fleeing,False,-122.997,44.914,True,45-59,armed,gun,gun,1,4,2015,2
309,2015-04-24,shot,gun,63,M,White,Miami,OK,False,attack,Car,False,-94.887,36.897,True,60-75,armed,gun,gun,1,4,2015,2
310,2015-04-24,shot,gun,20,M,Black,Trinidad,CO,False,attack,Foot,True,-104.493,37.176,True,18-29,armed,gun,gun,1,4,2015,2
311,2015-04-25,shot,machete,25,M,White,Victoria,TX,True,other,Not fleeing,True,-97.001,28.878,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2015,2
312,2015-04-25,shot,unarmed,24,M,Black,New York,NY,True,attack,Foot,False,-73.982,40.725,True,18-29,unarmed,unarmed,unarmed,1,4,2015,2
313,2015-04-25,shot,knife,58,M,White,Clermont,FL,True,other,Not fleeing,False,-81.812,28.567,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2015,2
314,2015-04-26,shot,unarmed,29,M,White,Bunch,OK,False,attack,Not fleeing,False,-94.772,35.745,True,18-29,unarmed,unarmed,unarmed,1,4,2015,2
315,2015-04-26,shot,gun,76,M,White,Kings County,CA,False,attack,Not fleeing,False,-119.601,36.211,True,Over 75,armed,gun,gun,1,4,2015,2
316,2015-04-26,shot,gun,45,M,White,Fountain Valley,CA,False,attack,Not fleeing,False,-117.956,33.696,True,30-44,armed,gun,gun,1,4,2015,2
317,2015-04-27,shot,hammer,20,M,Black,Detroit,MI,False,other,Not fleeing,False,-83.236,42.366,True,18-29,armed,other weapon,other weapon,1,4,2015,2
318,2015-04-28,shot,gun,58,M,White,Mansfield,OH,False,attack,Not fleeing,False,-82.516,40.739,True,45-59,armed,gun,gun,1,4,2015,2
319,2015-04-28,shot,gun,21,M,Black,New Orleans,LA,False,attack,Not fleeing,True,-89.966,30.019,True,18-29,armed,gun,gun,1,4,2015,2
320,2015-04-28,shot,gun,27,M,White,Marion,IL,True,attack,Not fleeing,False,-88.941,37.731,True,18-29,armed,gun,gun,1,4,2015,2
321,2015-04-29,shot,knife,26,M,White,Chickasha,OK,False,other,Foot,False,-97.949,35.04,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2015,2
