,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,city/state
151,2015-02-28,shot,gun,37,F,White,La Paz County,AZ,False,attack,Car,False,-114.451,33.619,True,30-44,armed,gun,gun,1,2,2015,1,"La Paz County, AZ"
152,2015-02-28,tasered and shot,unarmed,17,M,White,Roxand Township,MI,False,attack,Not fleeing,True,-84.837,42.756,True,Under 18,unarmed,unarmed,unarmed,1,2,2015,1,"Roxand Township, MI"
153,2015-03-01,shot,gun,35,M,Asian,Houston,TX,False,attack,Not fleeing,False,-95.622,29.704,True,30-44,armed,gun,gun,1,3,2015,1,"Houston, TX"
154,2015-03-01,shot,gun,49,M,White,Barton,MS,False,attack,Not fleeing,False,-88.604,30.789,True,45-59,armed,gun,gun,1,3,2015,1,"Barton, MS"
155,2015-03-01,tasered and shot,unarmed,43,M,Black,Los Angeles,CA,True,attack,Not fleeing,True,-118.245,34.043,True,30-44,unarmed,unarmed,unarmed,1,3,2015,1,"Los Angeles, CA"
156,2015-03-02,shot,gun,20,M,Black,Joilet,IL,False,other,Foot,False,-88.074,41.522,True,18-29,armed,gun,gun,1,3,2015,1,"Joilet, IL"
157,2015-03-03,shot,gun,25,M,Black,Salisbury,MD,False,attack,Not fleeing,False,-75.609,38.38,True,18-29,armed,gun,gun,1,3,2015,1,"Salisbury, MD"
158,2015-03-03,shot,knife,25,M,White,Tempe,AZ,False,attack,Not fleeing,False,-111.931,33.44,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Tempe, AZ"
159,2015-03-04,shot,unarmed,26,M,White,Deltona,FL,False,other,Not fleeing,False,-81.254,28.887,True,18-29,unarmed,unarmed,unarmed,1,3,2015,1,"Deltona, FL"
160,2015-03-04,shot,gun,28,M,Asian,Stockton,CA,False,attack,Not fleeing,False,-121.286,37.948,True,18-29,armed,gun,gun,1,3,2015,1,"Stockton, CA"
161,2015-03-05,shot,knife,45,M,Black,Milwaukee,WI,True,other,Not fleeing,False,-87.904,42.968,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Milwaukee, WI"
162,2015-03-05,shot,unarmed,36,M,Hispanic,Burbank,CA,False,other,Car,False,-118.345,34.151,True,30-44,unarmed,unarmed,unarmed,1,3,2015,1,"Burbank, CA"
163,2015-03-05,shot,gun,34,M,White,Lincoln,NE,False,attack,Not fleeing,False,-96.682,40.875,True,30-44,armed,gun,gun,1,3,2015,1,"Lincoln, NE"
164,2015-03-06,shot,unarmed,19,M,Black,Madison,WI,False,attack,Foot,False,-89.365,43.083,True,18-29,unarmed,unarmed,unarmed,1,3,2015,1,"Madison, WI"
165,2015-03-06,shot,unarmed,37,M,Black,Aurora,CO,False,other,Foot,False,-104.916,39.735,True,30-44,unarmed,unarmed,unarmed,1,3,2015,1,"Aurora, CO"
166,2015-03-06,shot,undetermined,48,M,Black,Putnam Hall,FL,False,other,Not fleeing,False,-81.959,29.743,True,45-59,undetermined,undetermined,undetermined,1,3,2015,1,"Putnam Hall, FL"
167,2015-03-07,shot,gun,29,M,White,Phoenix,AZ,False,attack,Not fleeing,False,-112.043,33.469,True,18-29,armed,gun,gun,1,3,2015,1,"Phoenix, AZ"
168,2015-03-08,shot,knife,43,F,Black,Anaheim,CA,True,other,Not fleeing,True,-117.94,33.819,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Anaheim, CA"
169,2015-03-08,shot,gun,40,M,Hispanic,Oklahoma City,OK,False,attack,Not fleeing,False,-97.583,35.426,True,30-44,armed,gun,gun,1,3,2015,1,"Oklahoma City, OK"
170,2015-03-08,shot,undetermined,35,M,White,Claymont,DE,False,attack,Car,False,-75.456,39.818,True,30-44,undetermined,undetermined,undetermined,1,3,2015,1,"Claymont, DE"
171,2015-03-09,shot,unarmed,27,M,Black,Atlanta,GA,True,other,Not fleeing,False,-84.267,33.88,True,18-29,unarmed,unarmed,unarmed,1,3,2015,1,"Atlanta, GA"
172,2015-03-09,shot,gun,58,M,White,Brevard,NC,False,attack,Not fleeing,False,-82.626,35.269,True,45-59,armed,gun,gun,1,3,2015,1,"Brevard, NC"
173,2015-03-09,shot,gun,46,M,White,Dinosaur,CO,False,attack,Not fleeing,False,-109.01,40.246,True,45-59,armed,gun,gun,1,3,2015,1,"Dinosaur, CO"
174,2015-03-09,shot,gun,30,M,Black,Cocoa,FL,False,attack,Not fleeing,False,-80.749,28.351,True,18-29,armed,gun,gun,1,3,2015,1,"Cocoa, FL"
175,2015-03-10,shot,gun,64,M,Black,Cleveland,OH,False,attack,Not fleeing,True,-81.641,41.45,True,60-75,armed,gun,gun,1,3,2015,1,"Cleveland, OH"
176,2015-03-10,shot,gun,31,M,Black,Baton Rouge,LA,False,attack,Not fleeing,False,-91.169,30.536,True,30-44,armed,gun,gun,1,3,2015,1,"Baton Rouge, LA"
177,2015-03-10,shot,knife,23,M,White,Port Wentworth,GA,False,attack,Not fleeing,True,-81.184,32.165,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Port Wentworth, GA"
178,2015-03-10,shot,sword,37,M,Hispanic,Ontario,CA,True,other,Car,False,-117.655,34.05,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Ontario, CA"
179,2015-03-11,shot,undetermined,37,M,Black,Elkton,MD,False,other,Not fleeing,False,-75.816,39.573,True,30-44,undetermined,undetermined,undetermined,1,3,2015,1,"Elkton, MD"
180,2015-03-11,shot,gun,31,M,White,Memphis,TN,True,attack,Not fleeing,False,-90.0,35.158,True,30-44,armed,gun,gun,1,3,2015,1,"Memphis, TN"
181,2015-03-11,shot,gun,39,M,Hispanic,Santa Ana,CA,False,attack,Not fleeing,False,-117.868,33.743,True,30-44,armed,gun,gun,1,3,2015,1,"Santa Ana, CA"
182,2015-03-11,shot,toy weapon,31,M,White,Kingman,AZ,True,attack,Not fleeing,False,-114.026,35.204,True,30-44,unarmed,unarmed,toy weapon,1,3,2015,1,"Kingman, AZ"
183,2015-03-11,shot,gun,54,M,White,Bay Minette,AL,False,attack,Not fleeing,False,-87.891,30.862,True,45-59,armed,gun,gun,1,3,2015,1,"Bay Minette, AL"
184,2015-03-11,shot,gun,53,M,White,Hoover,AL,True,attack,Not fleeing,False,-86.849,33.417,True,45-59,armed,gun,gun,1,3,2015,1,"Hoover, AL"
185,2015-03-11,shot,undetermined,25,M,Hispanic,Los Angeles,CA,False,other,Not fleeing,False,-118.22,33.939,True,18-29,undetermined,undetermined,undetermined,1,3,2015,1,"Los Angeles, CA"
186,2015-03-12,shot,unarmed,35,M,Black,Washington,DC,True,other,Not fleeing,False,-76.983,38.882,True,30-44,unarmed,unarmed,unarmed,1,3,2015,1,"Washington, DC"
187,2015-03-13,shot,gun,41,M,Hispanic,Napa,CA,False,other,Other,False,-122.274,38.306,True,30-44,armed,gun,gun,1,3,2015,1,"Napa, CA"
188,2015-03-13,shot,gun,59,M,White,Kansas City,MO,False,attack,Not fleeing,False,-94.487,38.947,True,45-59,armed,gun,gun,1,3,2015,1,"Kansas City, MO"
189,2015-03-13,shot,knife,36,M,White,Fontana,CA,False,attack,Not fleeing,False,-117.43,34.078,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Fontana, CA"
190,2015-03-13,shot,unarmed,32,M,Hispanic,Walnut Creek,CA,False,other,Foot,False,-118.229,33.971,True,30-44,unarmed,unarmed,unarmed,1,3,2015,1,"Walnut Creek, CA"
191,2015-03-14,shot,knife,53,M,White,Follansbee,WV,False,other,Not fleeing,False,-80.596,40.331,True,45-59,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Follansbee, WV"
192,2015-03-14,shot,gun,26,M,White,Kenosha,WI,False,attack,Car,False,-87.835,42.583,True,18-29,armed,gun,gun,1,3,2015,1,"Kenosha, WI"
193,2015-03-14,shot,gun,29,M,Hispanic,San Antonio,TX,True,attack,Not fleeing,False,-98.536,29.513,True,18-29,armed,gun,gun,1,3,2015,1,"San Antonio, TX"
194,2015-03-15,shot,machete,27,M,White,Ruth,MS,False,other,Not fleeing,False,-90.303,31.326,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Ruth, MS"
195,2015-03-16,shot,gun,28,M,White,St. Paul,MN,True,attack,Not fleeing,False,-93.025,44.954,True,18-29,armed,gun,gun,1,3,2015,1,"St. Paul, MN"
196,2015-03-16,shot,gun,52,M,White,Gastonia,NC,True,attack,Not fleeing,False,-81.242,35.204,True,45-59,armed,gun,gun,1,3,2015,1,"Gastonia, NC"
197,2015-03-17,shot,gun,49,M,White,Medford,OR,True,attack,Not fleeing,False,-122.899,42.33,True,45-59,armed,gun,gun,1,3,2015,1,"Medford, OR"
198,2015-03-17,shot,gun,24,M,White,Dublin,NC,False,attack,Foot,False,-78.751,34.64,True,18-29,armed,gun,gun,1,3,2015,1,"Dublin, NC"
199,2015-03-17,shot,vehicle,24,F,White,San Francisco,CA,True,other,Not fleeing,False,-122.422,37.789,True,18-29,armed,other weapon,other weapon,1,3,2015,1,"San Francisco, CA"
200,2015-03-17,shot,gun,20,M,White,Onalaska,TX,True,attack,Not fleeing,False,-95.104,30.815,True,18-29,armed,gun,gun,1,3,2015,1,"Onalaska, TX"
201,2015-03-17,shot,unarmed,22,M,Hispanic,Sacramento,CA,False,other,Car,False,-121.504,38.682,True,18-29,unarmed,unarmed,unarmed,1,3,2015,1,"Sacramento, CA"
202,2015-03-18,shot,gun,49,F,White,Glendale,AZ,False,attack,Not fleeing,False,-112.203,33.582,True,45-59,armed,gun,gun,1,3,2015,1,"Glendale, AZ"
203,2015-03-18,shot,gun,64,M,White,Tallahassee,FL,False,attack,Not fleeing,False,-84.279,30.461,True,60-75,armed,gun,gun,1,3,2015,1,"Tallahassee, FL"
204,2015-03-18,shot,knife,47,M,White,Bakersfield,CA,False,other,Not fleeing,False,-119.015,35.376,True,45-59,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Bakersfield, CA"
205,2015-03-19,shot,box cutter,39,M,White,Lawrence County,AL,True,other,Not fleeing,True,-87.287,34.566,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Lawrence County, AL"
206,2015-03-19,shot,unarmed,18,M,Black,Cleveland,OH,False,attack,Not fleeing,False,-81.609,41.529,True,Under 18,unarmed,unarmed,unarmed,1,3,2015,1,"Cleveland, OH"
207,2015-03-19,shot,gun,31,M,White,Middleton,ID,False,attack,Not fleeing,True,-116.58,43.704,True,30-44,armed,gun,gun,1,3,2015,1,"Middleton, ID"
208,2015-03-19,shot,gun,16,M,Black,Jacksonville,FL,False,attack,Car,False,-81.68,30.379,True,Under 18,armed,gun,gun,1,3,2015,1,"Jacksonville, FL"
209,2015-03-19,shot,unarmed,20,M,White,Sumas,WA,True,attack,Not fleeing,False,-122.273,49.0,True,18-29,unarmed,unarmed,unarmed,1,3,2015,1,"Sumas, WA"
210,2015-03-19,shot,gun,36,M,White,Bakersfield,CA,False,attack,Not fleeing,False,-119.336,35.355,True,30-44,armed,gun,gun,1,3,2015,1,"Bakersfield, CA"
211,2015-03-20,shot,machete,63,M,Black,New Orleans,LA,True,attack,Not fleeing,False,-90.265,29.993,True,60-75,armed,other weapon,knife/cutting instrument,1,3,2015,1,"New Orleans, LA"
212,2015-03-20,shot,gun,34,M,White,Coal County,OK,False,attack,Not fleeing,False,-96.323,34.506,True,30-44,armed,gun,gun,1,3,2015,1,"Coal County, OK"
213,2015-03-20,shot,gun,24,M,Native,Red Valley,AZ,False,attack,Car,False,-109.138,36.466,True,18-29,armed,gun,gun,1,3,2015,1,"Red Valley, AZ"
214,2015-03-21,shot,gun,21,M,White,Cottonwood,AZ,False,attack,Not fleeing,False,-112.001,34.713,True,18-29,armed,gun,gun,1,3,2015,1,"Cottonwood, AZ"
215,2015-03-21,shot,gun,44,M,White,Clarendon,NY,False,attack,Car,False,-78.047,43.19,True,30-44,armed,gun,gun,1,3,2015,1,"Clarendon, NY"
216,2015-03-21,shot,gun,60,M,White,Harmony,IN,True,attack,Not fleeing,False,-87.073,39.534,True,45-59,armed,gun,gun,1,3,2015,1,"Harmony, IN"
217,2015-03-21,shot,gun,42,M,White,Columbus,OH,False,attack,Not fleeing,False,-82.999,40.03,True,30-44,armed,gun,gun,1,3,2015,1,"Columbus, OH"
218,2015-03-22,shot,knife,37,M,White,Vallejo,CA,True,other,Not fleeing,False,-122.222,38.133,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Vallejo, CA"
219,2015-03-22,tasered and shot,knife,36,M,White,Portland,OR,True,other,Foot,False,-122.53,45.506,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Portland, OR"
220,2015-03-22,tasered and shot,undetermined,21,M,Black,Islip,NY,False,attack,Car,False,-73.238,40.74,True,18-29,undetermined,undetermined,undetermined,1,3,2015,1,"Islip, NY"
221,2015-03-23,shot,gun,24,M,Black,Santa Clara,CA,False,attack,Not fleeing,False,-121.959,37.361,True,18-29,armed,gun,gun,1,3,2015,1,"Santa Clara, CA"
222,2015-03-24,shot,gun,29,M,Black,Portsmouth,VA,True,attack,Car,False,-76.37,36.819,True,18-29,armed,gun,gun,1,3,2015,1,"Portsmouth, VA"
223,2015-03-24,shot,gun,57,M,White,San Jose,CA,True,attack,Not fleeing,False,-121.841,37.302,True,45-59,armed,gun,gun,1,3,2015,1,"San Jose, CA"
224,2015-03-24,shot,gun,38,M,White,Fond du Lac,WI,False,attack,Not fleeing,False,-88.475,43.782,True,30-44,armed,gun,gun,1,3,2015,1,"Fond du Lac, WI"
225,2015-03-25,shot,undetermined,23,M,Black,Smyrna,GA,False,other,Car,True,-84.477,33.866,True,18-29,undetermined,undetermined,undetermined,1,3,2015,1,"Smyrna, GA"
226,2015-03-25,shot,gun,27,M,Black,Johnsonville,SC,False,attack,Foot,False,-79.462,33.819,True,18-29,armed,gun,gun,1,3,2015,1,"Johnsonville, SC"
227,2015-03-25,shot,gun,28,M,Hispanic,South Los Angeles,CA,False,attack,Foot,False,-118.292,33.94,True,18-29,armed,gun,gun,1,3,2015,1,"South Los Angeles, CA"
228,2015-03-25,tasered and shot,gun,63,M,White,Glendale,AZ,True,other,Not fleeing,False,-112.203,33.638,True,60-75,armed,gun,gun,1,3,2015,1,"Glendale, AZ"
229,2015-03-26,shot,gun,53,F,White,Gardner,KS,False,attack,Not fleeing,False,-94.91,38.818,True,45-59,armed,gun,gun,1,3,2015,1,"Gardner, KS"
230,2015-03-26,shot,knife,35,M,Hispanic,Wilmington,CA,True,other,Not fleeing,False,-118.271,33.793,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Wilmington, CA"
231,2015-03-27,shot,knife,26,F,Black,Oxnard,CA,False,other,Not fleeing,False,-119.183,34.228,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Oxnard, CA"
232,2015-03-27,shot,gun,42,M,White,Fort Ashby,WV,False,attack,Car,False,-78.841,39.469,True,30-44,armed,gun,gun,1,3,2015,1,"Fort Ashby, WV"
233,2015-03-27,shot,gun,41,M,Black,Boston,MA,False,attack,Not fleeing,False,-71.089,42.313,True,30-44,armed,gun,gun,1,3,2015,1,"Boston, MA"
234,2015-03-27,shot,gun,56,M,White,Encinitas,CA,True,attack,Not fleeing,False,-117.242,33.05,True,45-59,armed,gun,gun,1,3,2015,1,"Encinitas, CA"
235,2015-03-27,shot,knife,39,M,Black,Fort Pierce,FL,False,other,Not fleeing,False,-80.328,27.435,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,"Fort Pierce, FL"
236,2015-03-27,shot,toy weapon,23,M,Hispanic,Bakersfield,CA,False,attack,Car,False,-119.003,35.396,True,18-29,unarmed,unarmed,toy weapon,1,3,2015,1,"Bakersfield, CA"
237,2015-03-27,shot,gun,40,M,White,Webster,MA,False,attack,Foot,False,-71.878,42.056,True,30-44,armed,gun,gun,1,3,2015,1,"Webster, MA"
238,2015-03-29,shot,gun,29,M,Black,Elizabethtown,KY,False,attack,Not fleeing,False,-85.889,37.735,True,18-29,armed,gun,gun,1,3,2015,1,"Elizabethtown, KY"
239,2015-03-29,shot,undetermined,26,M,White,Jasper,OH,False,attack,Car,False,-83.255,39.083,True,18-29,undetermined,undetermined,undetermined,1,3,2015,1,"Jasper, OH"
240,2015-03-30,shot,gun,54,M,None,Boulder City,NV,False,attack,Not fleeing,False,-114.84,35.974,True,45-59,armed,gun,gun,1,3,2015,1,"Boulder City, NV"
241,2015-03-30,shot,gun,49,M,White,Eugene,OR,True,attack,Not fleeing,False,-123.181,44.091,True,45-59,armed,gun,gun,1,3,2015,1,"Eugene, OR"
242,2015-03-31,shot,gun,36,M,White,Carollwood,FL,False,attack,Not fleeing,False,-82.49,28.102,True,30-44,armed,gun,gun,1,3,2015,1,"Carollwood, FL"
243,2015-03-31,shot,toy weapon,21,M,Hispanic,Baytown,TX,False,attack,Not fleeing,False,-94.971,29.733,True,18-29,unarmed,unarmed,toy weapon,1,3,2015,1,"Baytown, TX"
244,2015-03-31,shot,vehicle,27,F,Black,Fort Meade,MD,False,other,Car,False,-76.77,39.115,True,18-29,armed,other weapon,other weapon,1,3,2015,1,"Fort Meade, MD"
245,2015-04-01,shot,gun,37,M,Black,Hawthorne,CA,False,attack,Not fleeing,False,-118.337,33.902,True,30-44,armed,gun,gun,1,4,2015,2,"Hawthorne, CA"
246,2015-04-01,shot,knife,36,M,White,Hamilton,NJ,False,attack,Not fleeing,False,-74.71,40.217,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Hamilton, NJ"
247,2015-04-02,shot,gun,32,M,Black,Rock Island,IL,False,attack,Foot,False,-90.582,41.5,True,30-44,armed,gun,gun,1,4,2015,2,"Rock Island, IL"
248,2015-04-02,shot,unarmed,44,M,Black,Tulsa,OK,False,other,Not fleeing,False,-95.94,36.184,True,30-44,unarmed,unarmed,unarmed,1,4,2015,2,"Tulsa, OK"
249,2015-04-02,shot,gun,27,M,White,Pineville,LA,True,attack,Not fleeing,False,-92.407,31.346,True,18-29,armed,gun,gun,1,4,2015,2,"Pineville, LA"
250,2015-04-02,tasered and shot,gun,63,M,White,Metropolis,IL,True,attack,Not fleeing,False,-88.677,37.176,True,60-75,armed,gun,gun,1,4,2015,2,"Metropolis, IL"
251,2015-04-03,shot,knife,38,M,White,Winchester,VA,False,other,Not fleeing,True,-78.128,39.191,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Winchester, VA"
252,2015-04-04,shot,gun,17,M,Black,Zion,IL,False,attack,Foot,False,-87.845,42.452,True,Under 18,armed,gun,gun,1,4,2015,2,"Zion, IL"
253,2015-04-04,shot,gun,31,M,Black,Orange,CA,False,attack,Not fleeing,True,-117.852,33.836,True,30-44,armed,gun,gun,1,4,2015,2,"Orange, CA"
254,2015-04-04,shot,gun,34,M,White,Edgewood,NM,True,attack,Car,False,-106.193,35.056,True,30-44,armed,gun,gun,1,4,2015,2,"Edgewood, NM"
255,2015-04-04,tasered and shot,unarmed,50,M,Black,North Charleston,SC,False,other,Foot,False,-80.014,32.899,True,45-59,unarmed,unarmed,unarmed,1,4,2015,2,"North Charleston, SC"
256,2015-04-05,shot,knife,51,M,White,Phoenix,AZ,True,other,Not fleeing,False,-112.144,33.655,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Phoenix, AZ"
257,2015-04-05,shot,gun,56,M,White,Tehachapi,CA,False,attack,Not fleeing,False,-118.414,35.127,True,45-59,armed,gun,gun,1,4,2015,2,"Tehachapi, CA"
258,2015-04-06,shot,gun,23,M,White,Indianapolis,IN,True,attack,Not fleeing,False,-86.273,39.681,True,18-29,armed,gun,gun,1,4,2015,2,"Indianapolis, IN"
259,2015-04-06,shot,gun,25,M,Black,Harvey,LA,False,attack,Foot,False,-90.048,29.877,True,18-29,armed,gun,gun,1,4,2015,2,"Harvey, LA"
260,2015-04-06,shot,gun,31,M,White,Jefferson County,ID,False,attack,Car,False,-112.049,43.642,True,30-44,armed,gun,gun,1,4,2015,2,"Jefferson County, ID"
261,2015-04-07,shot,gun,32,M,White,Pottawatomie County,OK,False,attack,Car,False,-97.057,35.339,True,30-44,armed,gun,gun,1,4,2015,2,"Pottawatomie County, OK"
262,2015-04-08,shot,gun,60,M,White,San Antonio,TX,False,attack,Car,False,-98.427,29.489,True,45-59,armed,gun,gun,1,4,2015,2,"San Antonio, TX"
263,2015-04-08,shot,undetermined,42,M,Black,Valdosta,GA,False,attack,Car,False,-83.333,30.845,True,30-44,undetermined,undetermined,undetermined,1,4,2015,2,"Valdosta, GA"
264,2015-04-08,shot,gun,39,M,Hispanic,Los Angeles,CA,False,attack,Foot,False,-118.212,34.041,True,30-44,armed,gun,gun,1,4,2015,2,"Los Angeles, CA"
265,2015-04-08,shot,knife,28,M,Asian,Sunnyvale,CA,True,other,Not fleeing,False,-121.995,37.404,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Sunnyvale, CA"
266,2015-04-09,shot,sword,22,M,White,Navarre,FL,False,attack,Not fleeing,False,-86.835,30.413,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Navarre, FL"
267,2015-04-09,shot,gun,29,M,Black,Monon,IN,False,attack,Car,False,-86.879,40.879,True,18-29,armed,gun,gun,1,4,2015,2,"Monon, IN"
268,2015-04-09,shot,gun,31,M,White,Straban Township,PA,True,attack,Not fleeing,False,-77.158,39.859,True,30-44,armed,gun,gun,1,4,2015,2,"Straban Township, PA"
269,2015-04-09,shot,gun,28,M,White,Boiling Springs,SC,False,attack,Not fleeing,False,-82.006,35.023,True,18-29,armed,gun,gun,1,4,2015,2,"Boiling Springs, SC"
270,2015-04-09,tasered and shot,undetermined,54,M,None,Kellyville,OK,False,attack,Other,False,-96.277,35.954,True,45-59,undetermined,undetermined,undetermined,1,4,2015,2,"Kellyville, OK"
271,2015-04-10,shot,knife,21,M,Hispanic,Corning,CA,False,attack,Not fleeing,False,-122.202,39.935,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Corning, CA"
272,2015-04-10,shot,gun,38,M,White,Topeka,KS,False,attack,Car,False,-95.762,39.054,True,30-44,armed,gun,gun,1,4,2015,2,"Topeka, KS"
273,2015-04-11,shot,gun,66,M,White,Sand Springs,OK,True,attack,Not fleeing,True,-96.134,36.092,True,60-75,armed,gun,gun,1,4,2015,2,"Sand Springs, OK"
274,2015-04-12,shot,gun,36,M,Black,Indianapolis,IN,False,attack,Foot,True,-86.109,39.813,True,30-44,armed,gun,gun,1,4,2015,2,"Indianapolis, IN"
275,2015-04-12,shot,machete,83,M,White,Oklahoma City,OK,True,other,Not fleeing,False,-97.34,35.404,True,Over 75,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Oklahoma City, OK"
276,2015-04-12,shot,gun,32,M,White,Salemburg,NC,True,attack,Car,False,-78.491,35.064,True,30-44,armed,gun,gun,1,4,2015,2,"Salemburg, NC"
277,2015-04-13,shot,gun,27,M,Hispanic,Alton,IL,False,attack,Not fleeing,False,-90.135,38.892,True,18-29,armed,gun,gun,1,4,2015,2,"Alton, IL"
278,2015-04-14,shot,undetermined,26,M,Black,DeSoto,TX,False,other,Foot,False,-96.823,32.662,True,18-29,undetermined,undetermined,undetermined,1,4,2015,2,"DeSoto, TX"
279,2015-04-14,shot,machete,31,M,White,Jonesboro,AR,True,attack,Not fleeing,False,-90.718,35.834,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Jonesboro, AR"
280,2015-04-15,shot,gun,22,M,Black,Miami,FL,False,other,Foot,False,-80.212,25.844,True,18-29,armed,gun,gun,1,4,2015,2,"Miami, FL"
281,2015-04-15,shot,knife,41,M,Black,Spartanburg,SC,False,attack,Not fleeing,False,-81.912,34.904,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Spartanburg, SC"
282,2015-04-15,shot,unarmed,41,M,Black,Houston,TX,False,other,Car,False,-95.173,29.806,True,30-44,unarmed,unarmed,unarmed,1,4,2015,2,"Houston, TX"
283,2015-04-15,shot,toy weapon,51,M,White,Columbia,MO,False,attack,Car,True,-92.326,38.948,True,45-59,unarmed,unarmed,toy weapon,1,4,2015,2,"Columbia, MO"
284,2015-04-15,shot,gun,72,M,White,Cañon City,CO,True,attack,Not fleeing,False,-105.192,38.446,True,60-75,armed,gun,gun,1,4,2015,2,"Cañon City, CO"
285,2015-04-15,shot,toy weapon,52,M,Hispanic,Montclair,CA,True,attack,Not fleeing,False,-117.721,34.051,True,45-59,unarmed,unarmed,toy weapon,1,4,2015,2,"Montclair, CA"
286,2015-04-16,shot,knife,47,M,Hispanic,Shafter,CA,False,other,Not fleeing,False,-119.281,35.5,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2015,2,"Shafter, CA"
287,2015-04-17,shot,gun,18,M,Black,Chicago,IL,False,attack,Foot,False,-87.572,41.761,True,Under 18,armed,gun,gun,1,4,2015,2,"Chicago, IL"
288,2015-04-17,shot,gun,29,M,Hispanic,Hemet,CA,False,attack,Not fleeing,False,-116.954,33.744,True,18-29,armed,gun,gun,1,4,2015,2,"Hemet, CA"
