,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,age_binned_6,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state
3798,2018-12-11,shot,knife,22,M,White,Pope County,AR,False,other,Car,False,,,True,20-24,18-29,armed,other weapon,knife/cutting instrument,1,12,2018,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Pope County, AR"
3799,2018-12-26,shot,gun,21,M,White,Rector,AR,False,attack,Not fleeing,False,-90.293,36.259,True,20-24,18-29,armed,gun,gun,1,12,2018,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Rector, AR"
3800,2019-01-16,shot,vehicle,37,M,Black,West Memphis,AR,False,other,Car,False,-90.163,35.154,True,35-39,30-44,armed,other weapon,other weapon,1,1,2019,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"West Memphis, AR"
3801,2019-01-16,shot,vehicle,37,F,White,West Memphis,AR,False,other,Car,False,-90.163,35.154,True,35-39,30-44,armed,other weapon,other weapon,1,1,2019,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"West Memphis, AR"
3802,2019-02-22,shot,vehicle,30,M,Black,Little Rock,AR,False,attack,Car,True,-92.356,34.742,True,25-29,18-29,armed,other weapon,other weapon,1,2,2019,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Little Rock, AR"
3803,2019-03-07,shot,gun,47,M,White,Jonesboro,AR,False,other,Not fleeing,False,-90.658,35.814,True,45-49,45-59,armed,gun,gun,1,3,2019,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR"
3804,2019-04-07,shot,unarmed,35,M,Black,Blytheville,AR,True,attack,Foot,True,-89.916,35.89,True,30-34,30-44,unarmed,unarmed,unarmed,1,4,2019,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Blytheville, AR"
3805,2019-04-21,shot,gun,42,M,White,Little Rock,AR,False,attack,Foot,False,-92.395,34.734,True,40-44,30-44,armed,gun,gun,1,4,2019,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Little Rock, AR"
3806,2019-06-05,shot,gun,37,M,White,Jonesboro,AR,True,other,Not fleeing,False,-90.553,35.807,True,35-39,30-44,armed,gun,gun,1,6,2019,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR"
3807,2019-06-09,shot,gun,41,M,White,Shirley,AR,False,attack,Not fleeing,False,,,True,40-44,30-44,armed,gun,gun,1,6,2019,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Shirley, AR"
3808,2019-06-13,shot,vehicle,22,M,Black,Jacksonville,AR,False,attack,Car,False,-92.127,34.865,True,20-24,18-29,armed,other weapon,other weapon,1,6,2019,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jacksonville, AR"
3809,2019-07-07,shot,knife,61,M,White,Jacksonville,AR,True,attack,Not fleeing,False,-81.717,30.303,True,60-70,60-75,armed,other weapon,knife/cutting instrument,1,7,2019,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jacksonville, AR"
3810,2019-07-18,shot,gun,39,M,None,Stone County,AR,False,attack,unknown,False,,,True,35-39,30-44,armed,gun,gun,1,7,2019,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Stone County, AR"
3811,2019-08-05,shot,gun,56,M,White,Lowell,AR,True,undetermined,Not fleeing,False,-94.057,36.25,True,50-59,45-59,armed,gun,gun,1,8,2019,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Lowell, AR"
3812,2019-08-14,shot,gun,49,M,None,Formosa,AR,False,attack,Not fleeing,False,-92.506,35.482,True,45-49,45-59,armed,gun,gun,1,8,2019,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Formosa, AR"
3813,2019-08-27,shot,gun,37,M,Black,Helena,AR,False,attack,unknown,False,-90.655,34.545,True,35-39,30-44,armed,gun,gun,1,8,2019,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Helena, AR"
3814,2019-09-23,shot,unknown weapon,31,M,White,Lowell,AR,False,other,Not fleeing,False,-94.138,36.258,True,30-34,30-44,armed,other weapon,other weapon,1,9,2019,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Lowell, AR"
3815,2019-10-11,shot,gun,40,M,None,Pine Bluff,AR,False,attack,Foot,False,-92.015,34.229,True,35-39,30-44,armed,gun,gun,1,10,2019,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Pine Bluff, AR"
3816,2019-10-17,shot,gun,34,M,Black,Warren,AR,False,attack,Car,False,-92.065,33.613,True,30-34,30-44,armed,gun,gun,1,10,2019,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Warren, AR"
3817,2019-12-06,shot,gun,17,M,Black,Bentonville,AR,False,other,Not fleeing,False,-94.254,36.34,True,15-19,Under 18,armed,gun,gun,1,12,2019,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Bentonville, AR"
3818,2019-12-07,shot,gun,35,M,White,Fayetteville,AR,False,attack,Not fleeing,False,-94.161,36.061,True,30-34,30-44,armed,gun,gun,1,12,2019,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Fayetteville, AR"
3819,2019-12-23,shot,gun,24,M,White,Bryant,AR,True,attack,Not fleeing,False,-92.526,34.604,True,20-24,18-29,armed,gun,gun,1,12,2019,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Bryant, AR"
3820,2019-12-31,shot,gun,37,M,Black,Forrest City,AR,False,attack,unknown,False,-90.79,35.033,True,35-39,30-44,armed,gun,gun,1,12,2019,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Forrest City, AR"
3821,2020-01-21,shot,gun,24,M,White,Atkins,AR,False,attack,Foot,False,,,True,20-24,18-29,armed,gun,gun,1,1,2020,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Atkins, AR"
3822,2020-02-10,shot,gun,40,M,Black,Forrest City,AR,False,attack,Not fleeing,False,-90.795,35.03,True,35-39,30-44,armed,gun,gun,1,2,2020,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Forrest City, AR"
3823,2020-03-04,shot,unarmed,37,M,White,Manila,AR,True,attack,Not fleeing,False,,,True,35-39,30-44,unarmed,unarmed,unarmed,1,3,2020,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Manila, AR"
3824,2020-03-25,shot,knife,53,M,White,London,AR,True,other,Not fleeing,False,,,True,50-59,45-59,armed,other weapon,knife/cutting instrument,1,3,2020,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"London, AR"
3825,2020-05-01,shot,gun,32,M,Black,Little Rock,AR,False,other,Not fleeing,False,-92.378,34.737,True,30-34,30-44,armed,gun,gun,1,5,2020,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Little Rock, AR"
3826,2020-05-18,shot,gun,64,M,White,St. Francis County,AR,False,attack,Not fleeing,False,-90.787,34.993,True,60-70,60-75,armed,gun,gun,1,5,2020,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"St. Francis County, AR"
3827,2020-05-28,shot,gun,35,M,Black,North Little Rock,AR,False,other,Not fleeing,False,-92.213,34.76,True,30-34,30-44,armed,gun,gun,1,5,2020,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"North Little Rock, AR"
3828,2020-06-01,shot,gun,36,M,White,Fayetteville,AR,False,undetermined,Not fleeing,False,-94.19,36.055,True,35-39,30-44,armed,gun,gun,1,6,2020,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Fayetteville, AR"
3829,2020-06-03,shot,undetermined,36,M,White,Alexander,AR,False,undetermined,Not fleeing,False,-92.47,34.612,True,35-39,30-44,undetermined,undetermined,undetermined,1,6,2020,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Alexander, AR"
3830,2020-06-27,tasered and shot,knife,58,M,Black,Little Rock,AR,False,attack,Other,False,-92.237,34.721,True,50-59,45-59,armed,other weapon,knife/cutting instrument,1,6,2020,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Little Rock, AR"
3831,2020-08-20,shot,gun,37,M,White,Cabot,AR,True,other,Car,False,-92.072,35.026,True,35-39,30-44,armed,gun,gun,1,8,2020,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Cabot, AR"
3832,2021-01-10,shot,knife,37,M,White,Bentonville,AR,False,attack,Not fleeing,False,-94.217,36.379,True,35-39,30-44,armed,other weapon,knife/cutting instrument,1,1,2021,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Bentonville, AR"
3833,2021-01-19,shot,gun,55,M,None,Perryville,AR,False,attack,Not fleeing,False,-92.875,34.975,True,50-59,45-59,armed,gun,gun,1,1,2021,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Perryville, AR"
3834,2021-02-11,shot,gun,29,M,White,Hot Spring,AR,False,attack,Foot,False,-93.099,34.454,True,25-29,18-29,armed,gun,gun,1,2,2021,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Hot Spring, AR"
3835,2021-03-01,shot,baseball bat,46,M,White,Ozark,AR,False,other,Other,False,-93.938,35.486,True,45-49,45-59,armed,other weapon,other weapon,1,3,2021,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Ozark, AR"
3836,2021-03-07,shot,gun,43,M,White,Sparkman,AR,False,attack,Car,False,-92.848,33.917,True,40-44,30-44,armed,gun,gun,1,3,2021,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Sparkman, AR"
3837,2021-03-13,shot,gun,24,M,White,Austin,AR,False,attack,Not fleeing,False,-91.988,34.981,True,20-24,18-29,armed,gun,gun,1,3,2021,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Austin, AR"
3838,2021-06-02,tasered and shot,gun,34,M,White,Hot Springs,AR,False,attack,Other,False,-93.195,34.502,True,30-34,30-44,armed,gun,gun,1,6,2021,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Hot Springs, AR"
3839,2021-06-05,shot,knife,34,M,Asian,Green Forest,AR,False,other,unknown,False,-93.439,36.333,True,30-34,30-44,armed,other weapon,knife/cutting instrument,1,6,2021,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Green Forest, AR"
3840,2021-06-16,shot,knife,40,M,White,Harrison,AR,False,other,Not fleeing,False,-93.109,36.252,True,35-39,30-44,armed,other weapon,knife/cutting instrument,1,6,2021,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Harrison, AR"
3841,2021-06-21,shot,undetermined,17,M,White,Lonoke,AR,False,undetermined,unknown,True,-91.9,34.784,True,15-19,Under 18,undetermined,undetermined,undetermined,1,6,2021,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Lonoke, AR"
3842,2021-06-26,shot,unknown weapon,37,M,None,Texarkana,AR,False,other,Not fleeing,True,-94.036,33.433,True,35-39,30-44,armed,other weapon,other weapon,1,6,2021,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Texarkana, AR"
3843,2021-10-17,shot,sharp object,40,M,None,Fort Smith,AR,False,attack,Not fleeing,False,-94.399,35.385,True,35-39,30-44,armed,other weapon,knife/cutting instrument,1,10,2021,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Fort Smith, AR"
3844,2021-10-24,shot,gun,35,M,None,Conway,AR,False,attack,Not fleeing,False,-92.474,35.085,True,30-34,30-44,armed,gun,gun,1,10,2021,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Conway, AR"
3845,2022-01-12,shot,gun,31,M,None,Jonesboro,AR,False,attack,Not fleeing,False,,,True,30-34,30-44,armed,gun,gun,1,1,2022,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR"
3846,2022-02-09,shot,gun,22,M,None,Jonesboro,AR,False,attack,unknown,False,,,True,20-24,18-29,armed,gun,gun,1,2,2022,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR"
3847,2022-02-21,shot,knife,54,M,None,Rogers,AR,True,attack,Not fleeing,False,,,True,50-59,45-59,armed,other weapon,knife/cutting instrument,1,2,2022,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Rogers, AR"
3848,2022-03-21,shot,gun,30,M,None,Texarkana,AR,False,attack,unknown,False,-94.03,33.419,True,25-29,18-29,armed,gun,gun,1,3,2022,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Texarkana, AR"
3849,2022-03-30,shot,metal pipe,35,F,None,Atkins,AR,False,other,Not fleeing,False,-92.964,35.243,True,30-34,30-44,armed,other weapon,other weapon,1,3,2022,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Atkins, AR"
3850,2022-04-03,shot,gun,20,M,None,Wynne,AR,False,attack,Car,False,-90.742,35.242,True,15-19,18-29,armed,gun,gun,1,4,2022,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Wynne, AR"
3851,2022-05-08,shot,undetermined,37,M,None,Springdale,AR,False,attack,unknown,False,-94.144,36.159,True,35-39,30-44,undetermined,undetermined,undetermined,1,5,2022,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Springdale, AR"
3852,2022-05-19,shot,gun,40,M,None,Polk County,AR,False,attack,unknown,False,-92.288,34.744,True,35-39,30-44,armed,gun,gun,1,5,2022,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Polk County, AR"
3853,2022-06-04,shot,gun,45,M,None,Jonesboro,AR,False,attack,Car,False,-90.705,35.836,True,40-44,30-44,armed,gun,gun,1,6,2022,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR"
3854,2022-06-26,shot,gun,66,M,None,North Little Rock,AR,False,attack,Not fleeing,False,,,True,60-70,60-75,armed,gun,gun,1,6,2022,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"North Little Rock, AR"
3855,2022-07-24,shot,undetermined,42,M,None,Benton,AR,False,undetermined,Car,False,-92.566,34.542,True,40-44,30-44,undetermined,undetermined,undetermined,1,7,2022,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Benton, AR"
3856,2022-08-08,shot,gun,40,M,None,Lawrence County,AR,False,attack,Not fleeing,False,-91.073,36.084,True,35-39,30-44,armed,gun,gun,1,8,2022,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Lawrence County, AR"
3857,2015-01-11,shot,gun,39,M,White,Arcola,IL,True,attack,Not fleeing,False,-88.304,39.692,True,35-39,30-44,armed,gun,gun,1,1,2015,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Arcola, IL"
3858,2015-03-02,shot,gun,20,M,Black,Joilet,IL,False,other,Foot,False,-88.074,41.522,True,15-19,18-29,armed,gun,gun,1,3,2015,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Joilet, IL"
3859,2015-04-02,shot,gun,32,M,Black,Rock Island,IL,False,attack,Foot,False,-90.582,41.5,True,30-34,30-44,armed,gun,gun,1,4,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Rock Island, IL"
3860,2015-04-02,tasered and shot,gun,63,M,White,Metropolis,IL,True,attack,Not fleeing,False,-88.677,37.176,True,60-70,60-75,armed,gun,gun,1,4,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Metropolis, IL"
3861,2015-04-04,shot,gun,17,M,Black,Zion,IL,False,attack,Foot,False,-87.845,42.452,True,15-19,Under 18,armed,gun,gun,1,4,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Zion, IL"
3862,2015-04-13,shot,gun,27,M,Hispanic,Alton,IL,False,attack,Not fleeing,False,-90.135,38.892,True,25-29,18-29,armed,gun,gun,1,4,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Alton, IL"
3863,2015-04-17,shot,gun,18,M,Black,Chicago,IL,False,attack,Foot,False,-87.572,41.761,True,15-19,Under 18,armed,gun,gun,1,4,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3864,2015-04-28,shot,gun,27,M,White,Marion,IL,True,attack,Not fleeing,False,-88.941,37.731,True,25-29,18-29,armed,gun,gun,1,4,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Marion, IL"
3865,2015-05-15,shot,gun,41,M,White,Rockford,IL,True,attack,Not fleeing,False,-89.069,42.25,True,40-44,30-44,armed,gun,gun,1,5,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Rockford, IL"
3866,2015-05-16,shot,gun,45,M,Black,Harvey,IL,False,attack,Foot,False,-87.634,41.603,True,40-44,30-44,armed,gun,gun,1,5,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Harvey, IL"
3867,2015-06-20,shot,gun,23,M,Black,Chicago,IL,False,attack,Foot,False,-87.573,41.766,True,20-24,18-29,armed,gun,gun,1,6,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3868,2015-07-09,shot,gun,27,M,Black,Chicago,IL,False,attack,Foot,False,-87.608,41.759,True,25-29,18-29,armed,gun,gun,1,7,2015,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3869,2015-07-10,shot,gun,25,M,Black,Chicago,IL,False,attack,Not fleeing,False,-87.608,41.702,True,20-24,18-29,armed,gun,gun,1,7,2015,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3870,2015-07-12,shot,gun,24,M,White,River Forest,IL,False,attack,Not fleeing,False,-87.815,41.881,True,20-24,18-29,armed,gun,gun,1,7,2015,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"River Forest, IL"
3871,2015-08-04,shot,metal pipe,31,M,Black,Rantoul,IL,True,other,Not fleeing,True,-88.175,40.308,True,30-34,30-44,armed,other weapon,other weapon,1,8,2015,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Rantoul, IL"
3872,2015-08-29,shot,unarmed,29,M,Hispanic,Chicago,IL,False,undetermined,Car,False,-87.671,41.851,True,25-29,18-29,unarmed,unarmed,unarmed,1,8,2015,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3873,2015-09-25,tasered and shot,box cutter,33,M,Black,Chicago,IL,False,other,Not fleeing,False,-87.717,41.897,True,30-34,30-44,armed,other weapon,knife/cutting instrument,1,9,2015,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3874,2015-10-04,shot,gun,31,M,Black,Chicago,IL,False,attack,Not fleeing,False,-87.713,41.867,True,30-34,30-44,armed,gun,gun,1,10,2015,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3875,2015-10-10,tasered and shot,unknown weapon,35,M,Hispanic,Lisle,IL,False,undetermined,Not fleeing,False,-88.093,41.805,True,30-34,30-44,armed,other weapon,other weapon,1,10,2015,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Lisle, IL"
3876,2015-12-26,shot,unarmed,55,F,Black,Chicago,IL,False,other,unknown,False,-87.744,41.893,True,50-59,45-59,unarmed,unarmed,unarmed,1,12,2015,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3877,2015-12-26,shot,baseball bat,19,M,Black,Chicago,IL,True,undetermined,Not fleeing,False,-87.744,41.893,True,15-19,18-29,armed,other weapon,other weapon,1,12,2015,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3878,2016-01-06,shot,toy weapon,38,M,White,Zion,IL,True,other,Foot,False,-87.834,42.456,True,35-39,30-44,unarmed,unarmed,toy weapon,1,1,2016,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Zion, IL"
3879,2016-01-14,shot,gun,40,M,White,Hurst,IL,True,attack,Not fleeing,False,-89.143,37.831,True,35-39,30-44,armed,gun,gun,1,1,2016,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Hurst, IL"
3880,2016-01-30,shot,gun,29,M,Black,Chicago,IL,False,attack,Not fleeing,False,-87.666,41.761,True,25-29,18-29,armed,gun,gun,1,1,2016,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3881,2016-03-11,shot,knife,46,M,White,Clinton,IL,True,other,Not fleeing,False,-88.956,40.145,True,45-49,45-59,armed,other weapon,knife/cutting instrument,1,3,2016,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Clinton, IL"
3882,2016-03-14,shot,gun,29,M,Black,Chicago,IL,False,attack,Foot,False,-87.718,41.871,True,25-29,18-29,armed,gun,gun,1,3,2016,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3883,2016-03-19,shot,gun,21,M,Black,Chicago,IL,False,attack,Foot,False,-87.793,41.992,True,20-24,18-29,armed,gun,gun,1,3,2016,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3884,2016-04-11,shot,gun,16,M,Black,Chicago,IL,False,attack,Foot,False,-87.711,41.867,True,15-19,Under 18,armed,gun,gun,1,4,2016,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3885,2016-04-12,shot,gun,38,M,Hispanic,Benton,IL,False,attack,Car,False,-88.935,37.957,True,35-39,30-44,armed,gun,gun,1,4,2016,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Benton, IL"
3886,2016-04-16,shot,gun,53,M,White,Antioch,IL,False,attack,Not fleeing,False,-88.144,42.473,True,50-59,45-59,armed,gun,gun,1,4,2016,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Antioch, IL"
3887,2016-05-09,shot,gun,26,M,White,Chicago,IL,False,other,Foot,False,-87.726,41.804,True,25-29,18-29,armed,gun,gun,1,5,2016,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3888,2016-05-15,shot,gun,35,M,White,Shawnee National Forest,IL,False,attack,Foot,False,-88.4,37.547,True,30-34,30-44,armed,gun,gun,1,5,2016,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Shawnee National Forest, IL"
3889,2016-05-26,shot,gun,43,M,White,Lansing,IL,False,attack,Foot,False,-87.559,41.586,True,40-44,30-44,armed,gun,gun,1,5,2016,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Lansing, IL"
3890,2016-05-26,shot,undetermined,21,M,Black,Washington Park,IL,False,undetermined,Foot,False,-90.097,38.632,True,20-24,18-29,undetermined,undetermined,undetermined,1,5,2016,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Washington Park, IL"
3891,2016-06-23,shot,gun,31,M,Black,Belleville,IL,False,attack,Foot,False,-90.008,38.547,True,30-34,30-44,armed,gun,gun,1,6,2016,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Belleville, IL"
3892,2016-06-26,shot,gun,30,M,Black,Dolton,IL,False,attack,Not fleeing,False,-87.581,41.622,True,25-29,18-29,armed,gun,gun,1,6,2016,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Dolton, IL"
3893,2016-07-11,shot,gun,41,M,Black,East St. Louis,IL,False,attack,Not fleeing,False,-90.141,38.62,True,40-44,30-44,armed,gun,gun,1,7,2016,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"East St. Louis, IL"
3894,2016-07-21,shot,gun,50,M,Black,Chicago,IL,False,attack,Not fleeing,False,-87.62,41.858,True,45-49,45-59,armed,gun,gun,1,7,2016,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3895,2016-07-28,shot,unarmed,18,M,Black,Chicago,IL,False,other,Car,True,,,True,15-19,Under 18,unarmed,unarmed,unarmed,1,7,2016,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3896,2016-09-02,shot,glass shard,22,M,White,Round Lake,IL,False,other,Not fleeing,False,-88.088,42.349,True,20-24,18-29,armed,other weapon,other weapon,1,9,2016,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Round Lake, IL"
3897,2016-09-03,shot,gun,36,M,White,Metropolis,IL,False,attack,Other,False,-88.732,37.151,True,35-39,30-44,armed,gun,gun,1,9,2016,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Metropolis, IL"
3898,2016-10-02,shot,unknown weapon,36,M,Black,Markham,IL,False,other,Not fleeing,False,-87.667,41.594,True,35-39,30-44,armed,other weapon,other weapon,1,10,2016,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Markham, IL"
3899,2016-11-18,shot,gun,26,M,Black,Chicago,IL,False,attack,Not fleeing,False,-87.674,41.769,True,25-29,18-29,armed,gun,gun,1,11,2016,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3900,2016-11-23,shot,gun,19,M,Black,Chicago,IL,False,other,Foot,True,-87.666,41.776,True,15-19,18-29,armed,gun,gun,1,11,2016,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3901,2016-11-25,shot,gun,37,M,Black,Chicago,IL,False,attack,unknown,False,-87.716,41.874,True,35-39,30-44,armed,gun,gun,1,11,2016,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3902,2016-11-27,shot,gun,33,M,Black,Chicago,IL,False,attack,Foot,False,-87.741,41.878,True,30-34,30-44,armed,gun,gun,1,11,2016,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3903,2016-12-27,shot,knife,41,M,Hispanic,North Riverside,IL,False,attack,Not fleeing,False,-87.806,41.849,True,40-44,30-44,armed,other weapon,knife/cutting instrument,1,12,2016,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"North Riverside, IL"
3904,2017-01-01,shot,knife,17,M,Black,Villa Park,IL,True,other,Not fleeing,False,-87.978,41.856,True,15-19,Under 18,armed,other weapon,knife/cutting instrument,1,1,2017,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Villa Park, IL"
3905,2017-01-15,shot,gun,34,M,Black,Chicago,IL,False,attack,Foot,False,-87.709,41.88,True,30-34,30-44,armed,gun,gun,1,1,2017,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Chicago, IL"
3906,2017-01-23,shot,unarmed,27,M,White,Springfield,IL,True,attack,Not fleeing,True,-89.662,39.808,True,25-29,18-29,unarmed,unarmed,unarmed,1,1,2017,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Springfield, IL"
